Draw number,Draw date,Winning Number 1,Winning Number 2,Winning Number 3,Winning Number 4,Winning Number 5,Winning Number 6,Division 1 winners,Division 1 winners in WA,Division 1 prize pool,Division 1 amount,Division 2 winners,Division 2 winners in WA,Division 2 prize pool,Division 2 amount,Division 3 winners,Division 3 winners in WA,Division 3 prize pool,Division 3 amount,Division 4 winners,Division 4 winners in WA,Division 4 prize pool,Division 4 amount,Division 5 winners,Division 5 winners in WA,Division 5 prize pool,Division 5 amount
1855,01/05/1999,1,7,5,7,3,1,1,0,56478.21,56478.21,9,2,59994,6666,70,17,46620,666,645,173,42570,66,6880,1888,45408,6.6
1853,24/04/1999,8,2,0,8,8,2,0,0,37563.49,0,6,2,39996,6666,66,18,43956,666,670,174,44220,66,6680,1838,44088,6.6
1851,17/04/1999,5,5,5,9,8,4,1,0,38228.65,38228.65,8,1,53328,6666,92,25,61272,666,861,227,56826,66,8441,2284,55710.6,6.6
1849,10/04/1999,4,2,2,0,8,1,3,1,61740.93,20580.31,2,0,13332,6666,67,18,44622,666,675,189,44550,66,6714,1868,44312.4,6.6
1847,03/04/1999,5,6,6,9,5,6,1,0,33332,33332,12,3,79992,6666,74,26,49284,666,686,199,45276,66,6771,1951,44688.6,6.6
1845,27/03/1999,2,1,5,7,8,5,0,0,16666,0,10,4,66660,6666,64,17,42624,666,697,204,46002,66,6582,1824,43441.2,6.6
1843,20/03/1999,6,1,6,2,5,2,2,1,43872.04,21936.02,6,2,39996,6666,54,12,35964,666,725,205,47850,66,6665,1868,43989,6.6
1841,13/03/1999,1,8,8,3,2,9,1,0,117148.09,117148.09,2,0,13332,6666,68,18,45288,666,656,174,43296,66,6613,1862,43645.8,6.6
1839,06/03/1999,7,1,6,4,3,1,0,0,51648.49,0,5,2,33330,6666,58,14,38628,666,674,203,44484,66,6580,1801,43428,6.6
1837,27/02/1999,4,2,1,4,3,4,1,0,23399.29,23399.29,7,2,46662,6666,79,21,52614,666,683,189,45078,66,6612,1814,43639.2,6.6
1835,20/02/1999,7,0,1,0,9,8,2,1,72655.92,36327.96,7,2,46662,6666,81,23,53946,666,673,187,44418,66,6992,1911,6992,6.6
1833,13/02/1999,0,5,5,2,3,2,0,0,47374.78,0,8,0,53328,6666,82,24,54612,666,813,232,53658,66,8498,2282,8498,6.6
1831,06/02/1999,8,0,1,4,6,3,1,0,161387.65,161387.65,5,1,33330,6666,81,23,53946,666,729,206,48114,66,6656,1867,6656,6.6
1829,30/01/1999,4,3,3,1,9,4,0,0,122185.02,0,1,0,6666,6666,68,14,45288,666,681,189,44946,66,6787,1866,6787,6.6
1827,23/01/1999,5,6,0,2,7,7,0,0,50661.78,0,6,1,39996,6666,50,11,33300,666,671,186,44286,66,6898,1950,6898,6.6
1825,16/01/1999,4,6,9,4,8,5,0,0,0,0,10,2,234467.8,23446.78,87,26,57942,666,702,193,46332,66,6919,1938,6919,6.6
1823,09/01/1999,7,4,4,5,0,6,0,0,0.00,0.00,7,1,46662.00,6666.00,53,9,35298.00,666.00,720,207,47520.00,66.00,6803,1937,44899.80,6.60
1821,02/01/1999,5,9,6,2,4,4,0,0,111407.98,0,5,1,33330,6666,78,21,51948,666,668,189,44088,66,6508,1818,6508,6.6
1819,26/12/1998,4,7,1,7,6,4,0,0,0.00,0.00,9,1,59994.00,6666.00,61,15,40626.00,666.00,727,194,47982.00,66.00,7140,1812,47124.00,6.60
1817,19/12/1998,5,2,8,7,8,4,0,0,0,0,5,1,33330,6666,65,19,43290,666,650,191,42900,66,6861,1962,6861,6.6
1815,12/12/1998,3,1,2,1,2,8,1,0,281330.09,281330.09,4,1,26664,6666,93,23,61938,666,881,257,58146,66,8955,2560,8955,6.6
1813,05/12/1998,1,0,2,8,6,7,0,0,209019.72,0,5,1,33330,6666,80,24,53280,666,643,183,42438,66,6768,1926,6768,6.6
1811,28/11/1998,7,1,7,4,7,3,0,0,165978.79,0,4,1,26664,6666,55,15,366300,666,717,208,47322,66,6814,1928,44972.4,6.6
1809,21/11/1998,9,3,2,1,5,9,0,0,103791.89,0,3,1,19998,6666,72,18,47952,666,724,215,47784,66,6769,1958,44675.4,6.6
1807,14/11/1998,2,6,9,3,5,8
1805,07/11/1998,9,1,5,3,5,2
1803,31/10/1998,7,4,2,2,2,4
1801,24/10/1998,1,3,4,2,9,4
1799,17/10/1998,5,1,1,8,8,1
1797,10/10/1998,8,9,2,2,6,9
1795,03/10/1998,9,5,0,8,2,7
1793,26/09/1998,5,0,2,5,5,4
1791,19/09/1998,9,3,4,9,0,0
1789,12/09/1998,4,2,7,8,0,2
1787,05/09/1998,6,6,8,8,6,2
1785,29/08/1998,8,8,5,7,9,7
1783,22/08/1998,9,2,0,1,4,6
1781,15/08/1998,6,4,0,2,5,7
1779,08/08/1998,4,6,9,4,8,1
1777,01/08/1998,1,4,7,3,1,6
1775,25/07/1998,5,3,8,4,1,8
1773,18/07/1998,5,2,7,5,4,4
1771,11/07/1998,3,9,2,1,9,3
1769,04/07/1998,7,1,1,3,2,0
1767,27/06/1998,9,1,9,1,8,7
1765,20/06/1998,1,1,4,7,7,8
1763,13/06/1998,2,2,8,3,6,2
1761,06/06/1998,2,3,6,3,9,4
1759,30/05/1998,0,5,8,4,2,1
1757,23/05/1998,7,2,0,1,2,3
1755,16/05/1998,6,4,0,8,0,4
1753,09/05/1998,5,6,0,1,6,0
1751,02/05/1998,2,2,8,5,8,8
1749,25/04/1998,0,2,1,2,0,4
1747,18/04/1998,5,3,4,7,2,9
1745,11/04/1998,0,1,0,1,2,2
1743,04/04/1998,8,5,7,5,8,6
1741,28/03/1998,9,5,0,4,0,5
1739,21/03/1998,7,9,9,8,1,6
1737,14/03/1998,4,0,3,7,9,8
1735,07/03/1998,2,7,8,7,5,9
1733,28/02/1998,0,6,8,4,0,4
1731,21/02/1998,1,5,3,1,3,3
1729,14/02/1998,2,9,6,3,5,6
1727,07/02/1998,4,2,7,3,1,8
1725,31/01/1998,6,6,4,8,8,2
1723,24/01/1998,9,7,8,7,0,9
1721,17/01/1998,1,7,3,0,2,2
1719,10/01/1998,1,2,0,4,1,9
1717,03/01/1998,2,8,5,4,3,2
1715,27/12/1997,1,9,9,0,1,9
1713,20/12/1997,5,6,6,2,1,3
1711,13/12/1997,4,9,1,0,5,0
1709,06/12/1997,4,5,1,0,9,0
1707,29/11/1997,2,5,8,3,8,2
1705,22/11/1997,0,2,4,8,8,2
1703,15/11/1997,1,6,7,4,2,9
1701,08/11/1997,8,0,3,0,3,9
1699,01/11/1997,6,5,7,6,0,2
1697,25/10/1997,3,3,7,0,9,3
1695,18/10/1997,6,5,8,8,9,4
1693,11/10/1997,1,8,7,7,1,2
1691,04/10/1997,0,1,6,5,1,1
1689,27/09/1997,1,1,1,4,0,0
1687,20/09/1997,5,9,9,6,3,0
1685,13/09/1997,9,5,6,1,8,7
1683,06/09/1997,2,2,6,6,4,3
1681,30/08/1997,2,1,9,3,1,6
1679,23/08/1997,0,6,6,6,5,5
1677,16/08/1997,5,2,4,2,0,7
1675,09/08/1997,3,6,0,0,7,8
1673,02/08/1997,1,2,0,5,5,3
1671,26/07/1997,6,6,9,5,8,6
1669,19/07/1997,2,6,0,9,8,6
1667,12/07/1997,1,1,2,4,7,5
1665,05/07/1997,5,7,1,0,5,8
1663,28/06/1997,3,7,7,8,2,8
1661,21/06/1997,4,1,5,9,7,4
1659,14/06/1997,6,8,7,5,7,1
1657,07/06/1997,9,6,9,4,6,7
1655,31/05/1997,3,3,4,3,7,0
1653,24/05/1997,0,0,6,8,1,1
1651,17/05/1997,5,3,9,2,6,2
1649,10/05/1997,6,1,1,6,2,6
1647,03/05/1997,8,4,5,0,5,8
1645,26/04/1997,1,9,5,3,8,4
1643,19/04/1997,4,4,3,2,1,0
1641,12/04/1997,9,1,9,3,7,4
1639,05/04/1997,0,1,3,6,9,8
1637,29/03/1997,7,0,0,8,7,0
1635,22/03/1997,3,9,4,5,9,5
1633,15/03/1997,7,0,6,6,3,2
1631,08/03/1997,2,7,3,5,0,0
1629,01/03/1997,7,0,0,7,2,6
1627,22/02/1997,7,7,8,4,6,8
1625,15/02/1997,1,0,6,3,9,8
1623,08/02/1997,9,9,0,9,9,3
1621,01/02/1997,6,2,6,6,7,2
1619,25/01/1997,2,5,4,9,9,5
1617,18/01/1997,4,7,7,2,0,3
1615,11/01/1997,7,9,4,9,2,0
1613,04/01/1997,8,4,6,2,7,5
1611,28/12/1996,0,3,1,9,6,8
1609,21/12/1996,6,2,2,5,0,2
1607,14/12/1996,9,9,3,1,7,1
1605,07/12/1996,9,5,6,1,2,9
1603,30/11/1996,7,1,2,7,7,7
1601,23/11/1996,1,7,4,5,1,8
1599,16/11/1996,7,3,2,1,2,1
1597,09/11/1996,9,3,5,8,2,5
1595,02/11/1996,2,4,1,3,0,8
1593,26/10/1996,3,3,9,2,6,8
1591,19/10/1996,7,5,0,1,5,5
1589,12/10/1996,6,4,1,0,2,7
1587,05/10/1996,7,9,9,7,7,3
1585,28/09/1996,1,8,3,6,1,8
1583,21/09/1996,5,7,5,9,2,3
1581,14/09/1996,2,2,2,7,2,6
1579,07/09/1996,9,3,8,1,6,6
1577,31/08/1996,1,2,6,1,0,3
1575,24/08/1996,0,0,2,4,4,4
1573,17/08/1996,4,9,6,8,6,5
1571,10/08/1996,4,4,6,1,8,0
1569,03/08/1996,3,7,1,5,9,2
1567,27/07/1996,2,5,8,3,3,2
1565,20/07/1996,2,4,6,9,7,9
1563,13/07/1996,9,9,4,1,8,5
1561,06/07/1996,5,5,2,8,6,0
1559,29/06/1996,1,4,7,7,1,0
1557,22/06/1996,1,3,8,0,1,7
1555,15/06/1996,8,2,3,5,0,0
1553,08/06/1996,1,5,5,1,3,6
1551,01/06/1996,7,5,0,2,8,6
1549,25/05/1996,2,7,4,7,4,7
1547,18/05/1996,8,4,3,2,2,1
1545,11/05/1996,1,6,6,5,2,2
1543,04/05/1996,7,1,2,4,7,8
1541,27/04/1996,4,8,7,0,2,3
1539,20/04/1996,5,6,4,6,4,7
1537,13/04/1996,6,9,6,6,1,8
1535,06/04/1996,2,8,4,4,4,2
1533,30/03/1996,7,2,8,7,3,0
1531,23/03/1996,7,0,2,0,3,1
1529,16/03/1996,9,3,0,2,9,6
1527,09/03/1996,5,4,5,6,5,4
1525,02/03/1996,7,7,6,7,4,7
1523,24/02/1996,4,0,6,1,9,6
1521,17/02/1996,2,0,6,2,4,5
1519,10/02/1996,9,9,1,6,1,6
1517,03/02/1996,7,3,5,7,4,4
1515,27/01/1996,6,9,7,1,6,3
1513,20/01/1996,3,6,1,4,0,7
1511,13/01/1996,4,6,2,7,7,4
1509,06/01/1996,4,2,1,0,9,3
1507,30/12/1995,1,9,1,4,8,7
1505,23/12/1995,8,4,4,9,1,2
1503,16/12/1995,4,2,3,2,6,1
1501,09/12/1995,0,0,4,7,9,5
1499,02/12/1995,5,4,2,1,6,4
1497,25/11/1995,0,7,2,4,1,3
1495,18/11/1995,2,5,5,3,8,1
1493,11/11/1995,0,1,1,5,8,9
1491,04/11/1995,9,7,4,9,9,2
1489,28/10/1995,0,3,0,7,9,9
1487,21/10/1995,5,8,5,7,9,1
1485,14/10/1995,3,9,8,2,1,0
1483,07/10/1995,2,9,1,2,1,6
1481,30/09/1995,0,2,3,2,6,9
1479,23/09/1995,9,9,9,4,8,5
1477,16/09/1995,0,1,8,4,1,9
1475,09/09/1995,4,4,1,4,2,0
1473,02/09/1995,1,6,1,5,2,8
1471,26/08/1995,6,0,4,6,8,2
1469,19/08/1995,3,4,6,5,5,8
1467,12/08/1995,5,3,3,8,5,8
1465,05/08/1995,9,7,4,2,7,2
1463,29/07/1995,3,4,2,4,9,0
1461,22/07/1995,5,2,4,0,1,6
1459,15/07/1995,8,4,5,9,2,2
1457,08/07/1995,1,8,6,9,2,7
1455,01/07/1995,9,9,5,5,8,0
1453,24/06/1995,6,2,5,8,7,1
1451,17/06/1995,0,1,0,2,0,6
1449,10/06/1995,8,7,1,4,7,9
1447,03/06/1995,1,1,2,3,7,0
1445,27/05/1995,4,8,5,2,9,1
1443,20/05/1995,8,5,2,5,0,2
1441,13/05/1995,7,3,7,8,2,0
1439,06/05/1995,8,3,6,2,4,5
1437,29/04/1995,5,9,3,1,7,7
1435,22/04/1995,2,0,1,4,9,9
1433,15/04/1995,0,8,9,4,1,5
1431,08/04/1995,2,7,9,1,9,1
1429,01/04/1995,1,3,4,3,5,5
1427,25/03/1995,8,5,3,9,3,0
1425,18/03/1995,1,7,7,9,6,8
1423,11/03/1995,2,0,2,4,1,1
1421,04/03/1995,2,8,9,9,9,3
1419,25/02/1995,9,1,7,5,6,2
1417,18/02/1995,1,7,0,3,6,0
1415,11/02/1995,1,5,3,6,0,0
1413,04/02/1995,9,2,4,5,1,9
1411,28/01/1995,9,4,4,4,5,7
1409,21/01/1995,4,5,7,8,2,9
1407,14/01/1995,7,8,9,7,2,3
1405,07/01/1995,6,9,3,1,5,2
1403,31/12/1994,5,5,6,9,2,4
1401,24/12/1994,9,4,1,4,0,7
1399,17/12/1994,9,9,9,5,8,2
1397,10/12/1994,8,8,7,4,6,9
1395,03/12/1994,6,1,6,2,2,2
1393,26/11/1994,0,3,8,6,2,7
1391,19/11/1994,7,9,3,1,1,0
1389,12/11/1994,7,4,4,1,4,6
1387,05/11/1994,9,8,2,3,3,0
1385,29/10/1994,4,1,6,0,3,0
1383,22/10/1994,9,6,5,6,7,7
1381,15/10/1994,1,2,2,8,4,6
1379,08/10/1994,0,9,2,3,2,4
1377,01/10/1994,5,3,7,9,9,0
1375,24/09/1994,8,5,3,8,8,2
1373,17/09/1994,7,1,1,4,0,8
1371,10/09/1994,4,1,2,2,4,2
1369,03/09/1994,7,8,5,9,3,7
1367,27/08/1994,2,7,5,3,5,4
1365,20/08/1994,4,3,1,6,7,0
1363,13/08/1994,6,2,0,8,9,8
1361,06/08/1994,2,5,5,2,4,5
1359,30/07/1994,4,2,1,8,4,7
1357,23/07/1994,0,2,0,1,8,0
1355,16/07/1994,9,2,9,6,0,0
1353,09/07/1994,7,5,8,4,4,5
1351,02/07/1994,6,6,5,6,1,2
1349,25/06/1994,4,6,9,2,2,1
1347,18/06/1994,4,8,2,4,2,1
1345,11/06/1994,4,1,2,0,8,0
1343,04/06/1994,6,5,6,9,6,9
1341,28/05/1994,8,1,6,0,6,8
1339,21/05/1994,6,6,5,2,4,0
1337,14/05/1994,4,9,4,4,5,4
1335,07/05/1994,4,1,0,2,5,5
1333,30/04/1994,9,2,4,0,8,7
1331,23/04/1994,1,9,1,8,4,4
1329,16/04/1994,9,8,6,7,1,7
1327,09/04/1994,0,2,1,7,7,1
1325,02/04/1994,9,0,3,4,2,4
1323,26/03/1994,0,5,6,6,7,0
1321,19/03/1994,8,2,0,2,4,1
1319,12/03/1994,2,0,2,6,1,7
1317,05/03/1994,7,9,8,6,9,3
1315,26/02/1994,1,0,4,5,3,4
1313,19/02/1994,1,2,5,8,4,5
1311,12/02/1994,9,4,2,8,2,4
1309,05/02/1994,3,6,9,5,1,7
1307,29/01/1994,1,4,3,4,8,3
1305,22/01/1994,4,8,5,6,9,7
1303,15/01/1994,7,9,5,6,4,4
1301,08/01/1994,7,9,4,6,7,1
1299,01/01/1994,7,0,5,5,9,9
1297,25/12/1993,3,0,1,1,8,3
1295,18/12/1993,9,1,7,4,3,8
1293,11/12/1993,6,4,2,0,2,2
1291,04/12/1993,2,1,9,7,3,1
1289,27/11/1993,4,1,3,7,4,1
1287,20/11/1993,1,2,7,8,1,1
1285,13/11/1993,1,4,2,5,2,3
1283,06/11/1993,6,9,6,6,8,0
1281,30/10/1993,2,4,1,3,7,5
1279,23/10/1993,8,9,4,0,3,0
1277,16/10/1993,1,8,1,5,8,0
1275,09/10/1993,7,9,6,2,4,7
1273,02/10/1993,1,4,9,8,9,9
1271,25/09/1993,9,3,9,1,3,6
1269,18/09/1993,9,0,9,2,4,3
1267,11/09/1993,2,6,3,8,1,9
1265,04/09/1993,9,1,2,9,0,8
1263,28/08/1993,4,8,5,0,0,9
1261,21/08/1993,1,6,5,6,4,0
1259,14/08/1993,1,2,6,9,1,0
1257,07/08/1993,0,3,1,2,3,8
1255,31/07/1993,9,2,1,6,6,3
1253,24/07/1993,2,4,7,4,5,7
1251,17/07/1993,5,0,9,3,5,2
1249,10/07/1993,3,1,9,4,6,1
1247,03/07/1993,8,9,5,3,5,0
1245,26/06/1993,7,4,5,4,2,2
1243,19/06/1993,2,6,8,8,4,4
1241,12/06/1993,1,7,8,0,9,4
1239,05/06/1993,1,8,6,0,2,4
1237,29/05/1993,6,6,3,5,2,2
1235,22/05/1993,0,9,7,6,4,6
1233,15/05/1993,9,5,1,7,8,6
1231,08/05/1993,6,5,3,5,9,8
1229,01/05/1993,7,9,6,9,3,1
1227,24/04/1993,5,3,7,6,5,1
1225,17/04/1993,8,1,9,3,4,9
1223,10/04/1993,5,7,5,7,8,9
1221,03/04/1993,5,6,1,3,2,7
1219,27/03/1993,2,0,3,8,5,4
1217,20/03/1993,4,9,8,7,4,8
1215,13/03/1993,2,0,2,5,2,2
1213,06/03/1993,5,7,0,1,9,3
1211,27/02/1993,7,1,6,3,8,4
1209,20/02/1993,0,1,0,2,6,5
1207,13/02/1993,7,2,5,4,5,2
1205,06/02/1993,4,9,7,9,8,3
1203,30/01/1993,1,6,9,9,7,1
1201,23/01/1993,4,5,1,2,3,2
1199,16/01/1993,3,9,0,1,2,9
1197,09/01/1993,4,0,3,5,4,5
1195,02/01/1993,4,6,7,7,5,1
1193,26/12/1992,1,1,9,3,2,1
1191,19/12/1992,6,0,2,3,1,2
1189,12/12/1992,8,0,6,4,4,0
1187,05/12/1992,1,1,1,9,8,4
1185,28/11/1992,4,7,3,4,3,9
1183,21/11/1992,6,9,5,1,7,6
1181,14/11/1992,0,7,2,1,9,0
1179,07/11/1992,1,5,9,7,5,7
1177,31/10/1992,6,7,2,3,8,2
1175,24/10/1992,8,7,5,2,9,3
1173,17/10/1992,6,7,6,9,1,4
1171,10/10/1992,3,2,2,1,6,6
1169,03/10/1992,5,2,6,2,8,1
1167,26/09/1992,8,4,3,9,0,2
1165,19/09/1992,3,0,7,4,0,5
1163,12/09/1992,3,1,5,8,2,4
1161,05/09/1992,5,6,2,4,5,3
1159,29/08/1992,6,8,7,4,1,9
1157,22/08/1992,9,5,8,3,8,1
1155,15/08/1992,9,8,7,7,0,2
1153,08/08/1992,1,6,0,3,0,3
1151,01/08/1992,5,7,5,7,9,4
1149,25/07/1992,2,1,8,4,0,6
1147,18/07/1992,6,3,8,8,2,1
1145,11/07/1992,4,1,9,5,8,6
1143,04/07/1992,2,7,1,9,7,1
1141,27/06/1992,3,1,3,6,1,8
1139,20/06/1992,9,5,8,6,6,0
1137,13/06/1992,4,1,7,4,0,5
1135,06/06/1992,3,1,1,6,2,7
1133,30/05/1992,2,8,3,0,9,6
1131,23/05/1992,7,3,4,3,5,2
1129,16/05/1992,1,6,4,3,6,6
1127,09/05/1992,0,7,1,4,0,5
1125,02/05/1992,3,8,6,0,4,3
1123,25/04/1992,7,5,1,4,4,6
1121,18/04/1992,2,1,3,4,5,2
1119,11/04/1992,3,0,8,7,7,9
1117,04/04/1992,5,3,8,9,2,0
1115,28/03/1992,4,2,3,4,5,9
1113,21/03/1992,0,7,6,3,1,2
1111,14/03/1992,4,7,2,9,2,6
1109,07/03/1992,3,2,0,9,6,1
1107,29/02/1992,5,8,9,5,0,5
1105,22/02/1992,1,4,3,1,3,2
1103,15/02/1992,9,3,8,8,1,4
1101,08/02/1992,1,4,4,2,0,6
1099,01/02/1992,5,4,2,7,9,5
1097,25/01/1992,9,2,6,6,9,6
1095,18/01/1992,5,1,4,5,4,3
1093,11/01/1992,0,9,8,7,0,9
1091,04/01/1992,8,0,6,8,0,4
1089,28/12/1991,0,7,0,1,0,8
1087,21/12/1991,3,2,3,3,9,4
1085,14/12/1991,1,0,7,9,6,2
1083,07/12/1991,3,5,3,9,6,1
1081,30/11/1991,6,4,0,7,4,2
1079,23/11/1991,5,6,6,5,4,6
1077,16/11/1991,9,1,1,1,3,6
1075,09/11/1991,0,8,6,9,0,7
1073,02/11/1991,9,2,7,2,1,1
1071,26/10/1991,0,2,2,2,5,3
1069,19/10/1991,3,8,6,5,0,1
1067,12/10/1991,1,4,8,4,2,1
1065,05/10/1991,9,4,7,9,3,0
1063,28/09/1991,7,0,6,0,5,2
1061,21/09/1991,7,1,6,8,8,3
1059,14/09/1991,5,2,5,2,8,9
1057,07/09/1991,5,4,2,2,2,4
1055,31/08/1991,0,0,2,8,8,7
1053,24/08/1991,9,4,6,8,9,2
1051,17/08/1991,1,8,9,7,2,3
1049,10/08/1991,9,0,8,2,4,9
1047,03/08/1991,4,7,9,1,2,6
1045,27/07/1991,9,6,3,9,8,0
1043,20/07/1991,2,2,7,8,0,6
1041,13/07/1991,1,9,9,9,6,2
1039,06/07/1991,2,4,1,1,0,2
1037,29/06/1991,4,9,1,0,2,5
1035,22/06/1991,9,1,0,3,8,6
1033,15/06/1991,2,9,1,4,2,7
1031,08/06/1991,5,1,3,3,0,1
1029,01/06/1991,9,1,5,5,9,6
1027,25/05/1991,0,2,5,5,8,6
1025,18/05/1991,4,2,6,8,7,0
1023,11/05/1991,8,7,2,9,2,3
1021,04/05/1991,1,2,3,8,1,4
1019,27/04/1991,1,8,5,6,3,1
1017,20/04/1991,1,2,4,5,5,2
1015,13/04/1991,3,2,4,6,1,2
1013,06/04/1991,1,6,7,9,3,8
1011,30/03/1991,9,5,8,0,1,8
1009,23/03/1991,4,9,0,7,1,3
1007,16/03/1991,4,8,1,2,5,7
1005,09/03/1991,3,1,4,4,9,7
1003,02/03/1991,3,8,4,1,1,5
1001,23/02/1991,4,2,7,9,8,7
999,16/02/1991,9,3,1,5,8,9
997,09/02/1991,9,0,7,2,3,2
995,02/02/1991,9,7,3,6,2,1
993,26/01/1991,1,6,9,5,4,4
991,19/01/1991,0,6,3,6,6,6
989,12/01/1991,2,8,0,6,6,1
987,05/01/1991,3,0,2,3,3,3
985,29/12/1990,9,1,7,4,7,0
983,22/12/1990,4,9,1,2,9,8
981,15/12/1990,6,3,6,3,9,8
979,08/12/1990,7,6,7,2,6,5
977,01/12/1990,5,7,6,9,4,7
975,24/11/1990,9,9,7,8,3,4
973,17/11/1990,6,7,2,4,1,9
971,10/11/1990,2,2,8,9,6,7
969,03/11/1990,3,5,2,2,5,4
967,27/10/1990,3,9,7,9,2,7
965,20/10/1990,5,2,8,0,4,9
963,13/10/1990,9,6,7,7,9,8
961,06/10/1990,9,5,2,6,8,8
959,29/09/1990,2,1,2,1,0,6
957,22/09/1990,3,0,3,8,1,0
955,15/09/1990,9,7,6,8,9,7
953,08/09/1990,0,8,8,2,1,9
951,01/09/1990,2,3,2,2,9,9
949,25/08/1990,9,1,6,5,2,8
947,18/08/1990,5,4,0,2,7,6
945,11/08/1990,1,2,5,8,7,6
943,04/08/1990,0,3,9,3,9,5
941,28/07/1990,9,2,6,8,3,7
939,21/07/1990,5,0,5,4,9,0
937,14/07/1990,4,6,3,1,4,1
935,07/07/1990,9,5,2,6,1,1
933,30/06/1990,8,8,5,7,2,6
931,23/06/1990,6,2,5,9,0,5
929,16/06/1990,7,9,7,0,4,3
927,09/06/1990,3,2,4,7,1,1
925,02/06/1990,0,9,3,2,0,4
923,26/05/1990,2,5,1,6,3,3
921,19/05/1990,6,1,4,3,5,3
919,12/05/1990,3,9,4,7,6,0
917,05/05/1990,1,0,8,0,5,9
915,28/04/1990,1,3,3,1,2,2
913,21/04/1990,4,2,0,0,0,4
911,14/04/1990,9,3,1,1,0,6
909,07/04/1990,0,1,4,6,2,0
907,31/03/1990,6,2,1,3,3,3
905,24/03/1990,1,3,8,4,3,1
903,17/03/1990,0,8,6,1,4,5
901,10/03/1990,2,6,3,3,5,5
899,03/03/1990,4,5,8,1,9,9
897,24/02/1990,5,3,6,8,7,6
895,17/02/1990,0,1,0,5,6,8
893,10/02/1990,2,3,8,1,9,7
891,03/02/1990,9,3,1,2,0,1
889,27/01/1990,1,4,5,3,5,0
887,20/01/1990,2,5,2,2,2,4
885,13/01/1990,6,4,0,4,7,3
883,06/01/1990,7,9,9,9,0,4
881,30/12/1989,6,4,0,3,9,6
879,23/12/1989,7,9,3,3,7,8
877,16/12/1989,5,0,5,3,9,6
875,09/12/1989,0,0,3,1,1,5
873,02/12/1989,4,9,7,2,2,3
871,25/11/1989,9,4,4,0,3,3
869,18/11/1989,7,9,0,9,1,8
867,11/11/1989,4,2,2,7,4,8
865,04/11/1989,2,7,8,0,5,1
863,28/10/1989,3,1,8,8,2,3
861,21/10/1989,3,0,8,2,6,0
859,14/10/1989,8,6,0,9,3,1
857,07/10/1989,4,1,5,6,1,8
855,30/09/1989,9,4,2,0,9,0
853,23/09/1989,8,1,1,1,5,7
851,16/09/1989,8,0,8,0,1,3
849,09/09/1989,9,9,0,4,5,3
847,02/09/1989,9,6,1,2,3,1
845,26/08/1989,8,4,7,2,5,1
843,19/08/1989,8,8,0,4,8,6
841,12/08/1989,0,5,4,8,2,5
839,05/08/1989,0,8,6,1,5,8
837,29/07/1989,8,4,2,2,9,1
835,22/07/1989,0,9,3,7,4,4
833,15/07/1989,5,1,7,5,5,6
831,08/07/1989,7,5,5,5,2,0
829,01/07/1989,5,2,2,7,6,3
827,24/06/1989,1,8,6,5,0,8
825,17/06/1989,7,6,3,4,0,9
823,10/06/1989,7,7,1,8,1,6
821,03/06/1989,7,1,8,3,5,7
819,27/05/1989,0,2,7,8,2,2
817,20/05/1989,4,4,9,1,2,6
815,13/05/1989,4,2,9,8,0,8
813,06/05/1989,0,6,1,4,0,5
811,29/04/1989,1,8,8,6,1,0
809,22/04/1989,2,3,5,1,0,9
807,15/04/1989,2,2,5,3,3,5
805,08/04/1989,2,9,8,0,9,4
803,01/04/1989,9,5,6,4,2,2
801,25/03/1989,9,0,8,2,2,9
799,18/03/1989,5,6,1,4,9,7
797,11/03/1989,4,8,6,8,3,2
795,04/03/1989,6,2,7,6,0,5
793,25/02/1989,3,1,1,0,6,2
791,18/02/1989,7,4,9,8,9,2
789,11/02/1989,2,7,9,0,6,6
787,04/02/1989,3,5,0,3,7,2
785,28/01/1989,7,6,7,6,9,2
783,21/01/1989,6,6,5,8,1,3
781,14/01/1989,9,2,9,6,7,5
779,07/01/1989,5,3,4,0,6,4
777,31/12/1988,4,7,8,7,4,7
775,24/12/1988,3,1,6,8,2,6
773,17/12/1988,4,5,6,8,5,9
771,10/12/1988,5,8,4,6,2,4
769,03/12/1988,3,3,9,1,6,5
767,26/11/1988,1,3,6,7,5,0
765,19/11/1988,1,0,6,4,3,4
763,12/11/1988,4,3,1,5,2,0
761,05/11/1988,4,2,5,4,7,0
759,29/10/1988,6,3,0,4,5,4
757,22/10/1988,8,7,0,3,7,7
755,15/10/1988,5,1,5,9,3,6
753,08/10/1988,2,7,2,7,7,9
751,01/10/1988,5,8,7,2,2,9
749,24/09/1988,1,5,6,1,1,3
747,17/09/1988,9,6,6,6,3,7
745,10/09/1988,7,7,6,9,1,9
743,03/09/1988,4,9,7,9,0,7
741,27/08/1988,9,8,2,9,2,2
739,20/08/1988,4,2,2,9,3,4
737,13/08/1988,3,0,8,6,4,1
735,06/08/1988,5,4,5,6,3,4
733,30/07/1988,1,0,8,3,8,7
731,23/07/1988,3,8,3,2,1,9
729,16/07/1988,8,6,3,2,6,4
727,09/07/1988,0,5,5,8,6,9
725,02/07/1988,3,6,6,4,4,7
723,25/06/1988,4,3,6,5,6,9
721,18/06/1988,3,4,0,6,1,0
719,11/06/1988,4,0,1,6,6,8
717,04/06/1988,1,7,1,9,4,2
715,28/05/1988,9,6,5,9,0,9
713,21/05/1988,3,7,7,7,5,6
