Draw number,Draw date,Winning Number 1,Winning Number 2,Winning Number 3,Winning Number 4,Winning Number 5,Winning Number 6,Winning Number 7,Powerball Number,Division 1 winners,Division 1 winners in WA,Division 1 prize pool,Division 1 amount,Division 2 winners,Division 2 winners in WA,Division 2 prize pool,Division 2 amount,Division 3 winners,Division 3 winners in WA,Division 3 prize pool,Division 3 amount,Division 4 winners,Division 4 winners in WA,Division 4 prize pool,Division 4 amount,Division 5 winners,Division 5 winners in WA,Division 5 prize pool,Division 5 amount,Division 6 winners,Division 6 winners in WA,Division 6 prize pool,Division 6 amount,Division 7 winners,Division 7 winners in WA,Division 7 prize pool,Division 7 amount,Division 8 winners,Division 8 winners in WA,Division 8 prize pool,Division 8 amount,Division 9 winners,Division 9 winners in WA,Division 9 prize pool,Division 9 amount
310,25/04/2002,18,42,5,31,27,,,25,1,0,9000000,9000000,15,1,957535.5,63835.7,72,8,437731.2,6079.6,3637,466,342059.85,94.05,3490,374,191426.5,54.85,46818,5520,854428.5,18.25,148696,15962,1494394.8,10.05
309,18/04/2002,34,20,7,31,18,,,19,0,0,3519364.32,0,18,1,711183.6,39510.2,69,6,325114.2,4711.8,2670,321,254050.5,95.15,3126,346,142233,45.5,34652,4116,634131.6,18.3,114986,14347,1109614.9,9.65
308,11/04/2002,44,6,17,19,25,,,28,0,0,1615808.04,0,9,2,603344.25,67038.25,50,10,275815,5516.3,2315,337,215526.5,93.1,2294,252,120664.4,52.6,28939,4115,538265.4,18.6,93087,12052,940178.7,10.1
307,04/04/2002,41,15,29,10,40,,,23,1,0,9000000,9000000,15,1,1143627.75,76241.85,98,13,522800.6,5334.7,3763,376,408473.65,108.55,4048,384,228712,56.5,48217,4940,1022200.4,21.2,164206,17530,1781635.1,10.85
306,28/03/2002,44,39,4,32,42,,,27,0,0,3926409.1,0,11,1,852525.85,77502.35,63,9,389727.45,6186.15,2755,278,304427.5,110.5,2900,331,170520,58.8,35283,4025,760348.65,21.55,114387,13376,1326889.2,11.6
305,21/03/2002,34,22,36,42,1,,,18,0,0,1641377.24,0,7,1,612488.45,87498.35,55,5,279994,5090.8,1929,238,218748.6,113.4,2034,229,122548.5,60.25,26747,3145,546976.15,20.45,81784,10294,952783.6,11.65
304,14/03/2002,26,28,12,40,39,,,2,1,0,15000000,15000000,26,3,1709204.9,65738.65,160,16,781352,4883.45,5740,558,610449,106.35,6670,651,341837.5,51.25,71444,7137,1525329.4,21.35,259666,25537,2661576.5,10.25
303,07/03/2002,6,32,22,44,20,,,39,0,0,6759095.9,0,19,5,1167834.05,61464.95,70,6,533865.5,7626.65,3492,360,417119.4,119.45,4171,425,233576,56,46392,4762,1043820,22.5,165253,17134,1817783,11
302,28/02/2002,14,43,37,22,7,,,40,0,0,3631421.07,0,17,1,792730.4,46631.2,59,7,362389.8,6142.2,2642,271,283090.3,107.15,2997,317,158541.3,52.9,32600,3678,707420,21.7,122605,13581,1232180.25,10.05
301,21/02/2002,43,29,19,2,16,,,5,0,0,1505414.91,0,8,1,562282,70285.25,44,3,257043.6,5841.9,1933,255,200838.7,103.9,2120,265,112466,53.05,25488,3298,502113.6,19.7,87614,11377,876140,10
300,14/02/2002,40,15,27,11,17,,,8,1,0,9000000,9000000,20,3,1190630,59531.5,106,8,544288.8,5134.8,4335,481,425263.5,98.1,4664,503,238097.2,51.05,55468,6161,1062212.2,19.15,193066,21696,1853433.6,9.6
299,07/02/2002,27,22,21,44,34,,,33,0,0,3782331.78,0,16,3,813108.8,50819.3,89,9,371708.5,4176.5,2859,268,290331.45,101.55,3211,340,162637.15,50.65,34976,3629,725752,20.75,122227,13946,1265049.45,10.35
298,31/01/2002,2,28,1,26,4,,,33,0,0,1602996.79,0,23,5,599220.15,26053.05,56,3,273929.6,4891.6,2052,268,214023.6,104.3,2586,338,119861.1,46.35,26322,3600,535652.7,20.35,99411,12626,934463.4,9.4
297,24/01/2002,29,32,11,23,24,,,17,1,0,15000000,15000000,36,6,1677542.4,46598.4,148,17,766876.8,5181.6,6507,665,598969.35,92.05,6464,702,335481.6,51.9,80987,8845,1498259.5,18.5,264150,29457,2615085,9.9
296,17/01/2002,7,21,4,31,18,,,14,0,0,8187000.47,0,27,3,1180531.8,43723.4,113,10,539671.05,4775.85,4476,464,421639.2,94.2,5480,601,236188,43.1,53121,5619,1054451.85,19.85,203150,21845,1838507.5,9.05
295,10/01/2002,4,24,2,13,44,,,15,0,0,5025619.47,0,10,1,806396,80639.6,64,4,368636.8,5759.95,2971,366,288038.45,96.95,3451,395,161334.25,46.75,35340,3987,719169,20.35,126997,14802,1257270.3,9.9
294,03/01/2002,15,43,3,35,6,,,19,0,0,2866492.04,0,3,0,596740.5,198913.5,58,12,272794.3,4703.35,2342,372,213122,91,2074,260,119358.7,57.55,30210,4543,533206.5,17.65,88204,11620,930552.2,10.55
293,27/12/2001,36,2,23,38,40,,,14,0,0,1269834.36,0,7,2,473889.85,67698.55,40,7,216636,5415.9,1379,156,169272.25,122.75,1491,165,94753.05,63.55,17787,2276,423330.6,23.8,63280,8024,737212,11.65
292,20/12/2001,30,15,22,2,6,,,4,4,0,15000000,3750000,27,3,1415516.85,52426.55,137,21,647092.1,4723.3,5193,647,505538.55,97.35,5940,659,283041,47.65,63370,6899,1264231.5,19.95,228659,23895,2206559.35,9.65
291,13/12/2001,18,38,27,28,7,,,32,0,0,7932707.74,0,27,1,1052703,38989,110,17,481233.5,4374.85,4032,448,375984,93.25,5214,537,210645.6,40.4,44990,4540,940291,20.9,187260,20036,1638525,8.75
290,06/12/2001,14,30,33,1,29,,,43,0,0,5112785.51,0,8,2,767790.8,95973.85,66,5,350991.3,5318.05,2648,288,274200.4,103.55,2641,294,153574.15,58.15,32200,3549,685860,21.3,109709,12627,1195828.1,10.9
289,29/11/2001,27,6,37,15,9,,,35,0,0,3056809.92,0,15,5,599630.25,39975.35,54,8,274117.5,5076.25,2044,290,214109,104.75,2881,369,119993.65,41.65,25623,3279,535520.7,20.9,102882,13614,936226.2,9.1
288,22/11/2001,28,21,4,24,2,,,23,0,0,1453336.01,0,18,4,542251.8,30125.1,46,2,247887.1,5388.85,1982,294,193641.4,97.7,2379,238,108482.4,45.6,24464,3201,484387.2,19.8,90186,11916,843239.1,9.35
287,15/11/2001,22,26,16,13,4,,,11,1,0,1460121.16,1460121.16,18,1,545108.4,30283.8,72,11,249192,3461,2441,320,194669.75,79.75,2635,384,108957.25,41.35,28069,3522,486997.15,17.35,96981,13196,848583.75,8.75
286,08/11/2001,37,13,33,8,3,,,26,3,0,5224058.7,1741352.9,20,0,770921,38546.05,80,15,352420,4405.25,3107,365,275280.2,88.6,3977,443,154108.75,38.75,36974,4107,687716.4,18.6,140854,16551,1197259,8.5
285,01/11/2001,38,5,21,20,2,,,40,0,0,3155183.38,0,9,3,615004.2,68333.8,58,7,281143.4,4847.3,2155,260,219594.5,101.9,2415,262,123044.25,50.95,27372,3444,548808.6,20.05,96126,12191,956453.7,9.95
284,25/10/2001,3,30,14,23,18,,,28,0,0,1506344.44,0,14,1,561818.6,40129.9,69,7,256831.8,3722.2,2354,356,200678.5,85.25,2645,345,112412.5,42.5,28572,3888,501438.6,17.55,94942,12621,873466.4,9.2
283,18/10/2001,7,14,10,2,1,,,44,1,0,9000000,9000000,24,2,1064287.2,44345.3,109,6,486532.4,4463.6,3844,418,380171.6,98.9,5430,615,212856,39.2,48918,5409,951455.1,19.45,185479,20440,1660037.05,8.95
282,11/10/2001,25,21,44,19,12,,,19,0,0,5557759.15,0,11,0,842959.15,76632.65,84,4,385354.2,4587.55,3397,352,300974.2,88.6,3236,361,168595.6,52.1,42516,4672,752533.2,17.7,132456,15030,1311314.4,9.9
281,04/10/2001,7,28,38,36,9,,,32,0,0,3298354.4,0,14,1,653637.6,46688.4,46,4,298806.8,6495.8,2222,287,233421.1,105.05,2608,309,130791.2,50.15,26995,3250,583092,21.6,102319,12683,1018074.05,9.95
280,27/09/2001,45,6,34,20,13,,,33,0,0,1547337.29,0,10,3,577434.5,57743.45,69,12,263969.85,3825.65,1897,272,206203.9,108.7,3017,432,115551.1,38.3,24709,3327,515182.65,20.85,86428,11839,898851.2,10.4
279,20/09/2001,41,38,45,3,5,,,28,1,0,9000000,9000000,23,3,1212971.7,52737.9,95,11,554500.75,5836.85,4000,465,433200,108.3,4143,495,242572.65,58.55,51686,5833,1082821.7,20.95,170567,19434,1884765.35,11.05
278,13/09/2001,13,25,9,23,8,,,35,0,0,5468038.83,0,29,4,795433.75,27428.75,84,11,363627.6,4328.9,3207,364,284140.2,88.6,4125,527,159018.75,38.55,36401,4591,709819.5,19.5,147860,17764,1242024,8.4
277,06/09/2001,4,42,21,10,24,,,7,0,0,3340429.88,0,14,2,670482.4,47891.6,79,8,306508.15,3879.85,2485,316,239429.75,96.35,2609,281,134102.6,51.4,31790,4118,599241.5,18.85,100844,13280,1043735.4,10.35
276,30/08/2001,6,19,44,27,42,,,26,0,0,1544769.05,0,15,1,577019.25,38467.95,30,2,263779.5,8792.65,1998,245,206093.7,103.15,2043,258,115429.5,56.5,25880,3234,515012,19.9,85257,11760,899461.35,10.55
275,23/08/2001,13,29,26,31,36,,,28,1,0,1514456.45,1514456.45,13,0,564878.6,43452.2,88,14,258231.6,2934.45,2304,322,201715.2,87.55,2643,318,112988.25,42.75,26710,3723,504819,18.9,95930,12553,877759.5,9.15
274,16/08/2001,8,29,41,43,5,,,45,1,0,20000000,20000000,48,9,2550360,53132.5,273,31,1165873.8,4270.6,9223,1137,910771.25,98.75,9222,1208,509976.6,55.3,122669,15611,2275509.95,18.55,378075,47617,3969787.5,10.5
273,09/08/2001,1,15,41,16,21,,,6,0,0,12844087.68,0,27,1,1729051.65,64038.95,114,13,790424.7,6933.55,5502,558,617599.5,112.25,5851,576,345794.1,59.1,72581,8270,1542346.25,21.25,247607,28324,2686535.95,10.85
272,02/08/2001,25,23,16,26,4,,,36,0,0,8205472.62,0,11,4,1162116.45,105646.95,93,8,531253.2,5712.4,4130,481,415065,100.5,4707,616,232525.8,49.4,50552,5450,1038843.6,20.55,183092,20187,1812610.8,9.9
271,26/07/2001,12,30,37,25,11,,,30,0,0,5097055.22,0,12,1,773341.8,64445.15,74,7,353527.6,4777.4,2653,291,276177.3,104.1,2890,373,154615,53.5,35515,4207,690766.75,19.45,121978,14372,1201483.3,9.85
270,19/07/2001,13,37,4,25,28,,,29,0,0,3023095.21,0,10,1,608706,60870.6,70,9,278264,3975.2,2281,330,217379.3,95.3,2468,311,121795.8,49.35,29232,4028,543715.2,18.6,98919,13739,949622.4,9.6
269,12/07/2001,36,43,37,35,40,,,15,0,0,1394676.31,0,12,0,520279.2,43356.6,40,4,237842,5946.05,1451,189,185800.55,128.05,2113,276,104065.25,49.25,20281,2896,464434.9,22.9,71609,10340,809181.7,11.3
268,05/07/2001,26,43,15,45,44,,,15,1,0,1434095.21,1434095.21,10,1,535393.5,53539.35,76,2,244750.4,3220.4,1700,278,191250,112.5,1663,226,107097.2,64.4,20917,2896,477953.45,22.85,75791,10805,833701,11
267,28/06/2001,23,35,24,13,2,,,15,1,0,9000000,9000000,14,0,864406.2,61743.3,80,7,395156,4939.45,2917,381,308764.45,105.85,3266,391,172934.7,52.95,36661,4719,771714.05,21.05,133712,17440,1343805.6,10.05
266,21/06/2001,42,22,6,14,37,,,4,0,0,5029176.77,0,6,0,716195.7,119365.95,72,10,327402,4547.25,2265,300,255831.75,112.95,2686,325,143298.1,53.35,29217,3735,639852.3,21.9,104309,13384,1116106.3,10.7
265,14/06/2001,3,26,24,16,40,,,19,0,0,3112180.21,0,13,0,604755.45,46519.65,54,6,276458.4,5119.6,2258,331,215977.7,95.65,2503,360,120894.9,48.3,28135,4172,540192,19.2,93292,13204,942249.2,10.1
264,07/06/2001,32,40,27,41,3,,,22,0,0,1493024.96,0,7,1,557548.95,79649.85,34,6,254879.3,7496.45,1712,265,199105.6,116.3,1774,241,111495.9,62.85,22281,3183,497980.35,22.35,74867,10556,868457.2,11.6
263,31/05/2001,10,13,14,5,44,,,19,1,0,9000000,9000000,18,2,1119245.4,62180.3,118,16,511653.9,4336.05,4300,459,399685,92.95,4166,488,223922.5,53.75,53685,6157,998541,18.6,172439,19131,1741633.9,10.1
262,24/05/2001,19,20,22,23,11,,,45,0,0,5027706.11,0,19,7,748634.2,39401.8,72,10,342234,4753.25,2890,366,267325,92.5,3599,462,149718.4,41.6,37125,5075,668250,18,132488,15889,1165894.4,8.8
261,17/05/2001,34,6,5,1,25,,,15,0,0,3022373.08,0,15,3,598775.25,39918.35,54,3,273726,5069,2027,272,213848.5,105.5,2076,283,119785.2,57.7,26297,3543,535143.95,20.35,90117,12342,932710.95,10.35
260,10/05/2001,18,7,42,13,40,,,7,0,0,1419394.48,0,6,2,529770.9,88295.15,45,8,242181,5381.8,2020,325,189173,93.65,1970,267,105986,53.8,27007,3854,472622.5,17.5,82495,11825,824950,10
259,03/05/2001,37,32,10,28,11,,,3,1,0,3000000,3000000,3,0,567072.3,189024.1,44,8,259232.6,5891.65,1951,304,202513.8,103.8,2087,329,113428.45,54.35,25032,3454,506898,20.25,90871,12879,881448.7,9.7
258,26/04/2001,34,19,26,6,40,,,16,0,0,1472192.94,0,6,2,549377.7,91562.95,61,14,251143.1,4117.1,1878,328,196251,104.5,2055,252,109839.75,53.45,23024,3272,490411.2,21.3,80652,11068,854911.2,10.6
257,19/04/2001,37,29,31,41,30,,,19,1,0,3339328.7,3339328.7,13,4,629374.2,48413.4,55,8,287713.25,5231.15,2134,320,224816.9,105.35,2041,303,125827.65,61.65,28114,3861,562280,20,84931,12107,980953.05,11.55
256,12/04/2001,35,33,24,19,41,,,9,0,0,1654764.35,0,10,1,617278,61727.8,57,8,282184.2,4950.6,2292,377,220490.4,96.2,2175,297,123431.25,56.75,31538,4921,551915,17.5,87586,12889,959066.7,10.95
255,05/04/2001,2,13,17,22,33,,,37,3,0,16058048.04,5352682.68,37,5,1691129.4,45706.2,165,24,773091,4685.4,6178,675,603899.5,97.75,7108,894,338340.8,47.6,73940,8797,1508376,20.4,275460,33086,2630643,9.55
254,29/03/2001,11,8,45,33,25,,,40,0,0,11524035.25,0,24,5,1379229.6,57467.9,117,22,630507.15,5388.95,4598,523,492675.7,107.15,5525,634,275973.75,49.95,60328,6617,1230691.2,20.4,216372,25355,2152901.4,9.95
253,22/03/2001,13,16,40,26,3,,,16,0,0,7834374.6,0,21,1,1058523.9,50405.9,103,24,483899.15,4698.05,3738,523,378098.7,101.15,4432,490,211628,47.75,46110,5499,945255,20.5,166371,20372,1650636.9,9.92
252,15/03/2001,5,33,19,41,37,,,34,0,0,5001531.66,0,15,0,713877.75,47591.85,51,6,326343.9,6398.9,2042,263,254943.7,124.85,2818,419,142731.7,50.65,28338,3621,637605,22.5,106784,13972,1110553.6,10.4
251,08/03/2001,35,6,3,19,4,,,20,0,0,3088459.71,0,10,1,598127,59812.7,67,5,273430.35,4081.05,2554,363,213642.1,83.65,2703,331,119607.75,44.25,30291,4509,534636.15,17.65,106685,14178,933493.75,8.75
250,01/03/2001,45,24,4,19,8,,,34,0,0,1489060.56,0,11,2,556408.05,50582.55,40,5,254358,6358.95,1877,251,198680.45,105.85,2405,346,111231.25,46.25,23221,3187,496929.4,21.4,90383,12443,867676.8,9.6
249,22/02/2001,19,43,8,16,3,,,26,1,0,9000000,9000000,16,0,980250.4,61265.65,103,8,448116.95,4350.65,3601,471,350017.2,97.2,4129,500,196127.5,47.5,46062,5796,875178,19,159153,20200,1527868.8,9.6
248,15/02/2001,36,15,19,27,16,,,24,0,0,5380787.61,0,10,1,796758.5,79675.85,84,14,364232.4,4336.1,2916,396,284601.6,97.6,3139,396,159304.25,50.75,36204,4472,711408.6,19.65,128585,16018,1240845.25,9.65
247,08/02/2001,42,9,39,36,12,,,18,0,0,3246807.28,0,11,1,634841.9,57712.9,45,6,290214,6449.2,2092,237,226772.8,108.4,2240,265,127008,56.7,29234,3899,567139.6,19.4,92543,12993,990210.1,10.7
246,01/02/2001,44,1,34,37,7,,,15,0,0,1548406.83,0,7,0,578041.1,82577.3,36,5,264247.2,7340.2,1715,247,206486,120.4,1799,248,115585.75,64.25,22873,3099,515786.15,22.55,77949,10985,900310.95,11.55
245,25/01/2001,6,13,8,3,27,,,19,1,1,30000000,30000000,106,10,4368578,41213,536,57,1997055.6,3725.85,18507,1982,1560140.1,84.3,22566,2678,873304.2,38.7,213199,25831,3901541.7,18.3,798615,98676,6788227.5,8.5
244,18/01/2001,16,23,31,29,9,,,44,0,0,16443088.66,0,43,2,2171149.55,50491.85,173,14,992526.95,5737.15,7290,761,775291.5,106.35,8844,1073,434240.4,49.1,93255,10645,1939704,20.8,345381,39345,3384733.8,9.8
243,11/01/2001,5,24,34,27,25,,,27,0,0,10632517.38,0,19,1,1412766.85,74356.15,114,10,645838.5,5665.25,5002,613,504451.7,100.85,5258,615,282617.5,53.75,65321,7654,1260695.3,19.3,218193,24006,2203749.3,10.1
242,04/01/2001,36,31,13,37,25,,,44,0,0,6851445.47,0,13,2,959613.2,73816.4,85,10,438680.75,5160.95,3291,407,342757.65,104.15,3746,480,191982.5,51.25,42436,5379,857207.2,20.2,147312,18325,1495216.8,10.15
241,28/12/2000,25,33,45,5,38,,,21,0,0,4282521.48,0,11,2,549923.55,49993.05,56,6,251392.4,4489.15,1978,302,196415.4,99.3,2024,309,110004.4,54.35,23986,3285,490513.7,20.45,82681,11071,855748.35,10.35
240,21/12/2000,21,30,17,43,42,,,20,0,0,2808493.32,0,6,0,537307.2,89551.2,40,4,245626,6140.65,1767,232,191896.2,108.6,1852,244,107416,58,24477,3247,479749.2,19.6,71903,9914,837669.95,11.65
239,14/12/2000,21,24,39,26,6,,,28,0,0,1370249.93,0,9,3,512116.2,56901.8,57,11,234110.4,4107.2,1850,269,182872.5,98.85,1908,239,102459.6,53.7,23351,3091,457679.6,19.6,77901,10848,798485.25,10.25
238,07/12/2000,10,22,43,34,23,,,18,1,0,12000000,12000000,28,2,1259721.4,44990.05,129,11,575875.35,4464.15,4358,418,449963.5,103.25,4929,598,251871.9,51.1,57612,5875,1123434,19.5,187762,20241,1962112.9,10.45
237,30/11/2000,19,43,1,37,13,,,6,0,0,7587970.37,0,16,0,1006217.6,62888.6,99,13,459983.7,4646.3,3452,420,359353.2,104.1,4224,442,201273.6,47.65,44181,5400,899083.35,20.35,160854,19814,1568326.5,9.75
236,23/11/2000,8,15,4,32,38,,,10,0,0,4894938.03,0,11,0,717468.95,65224.45,61,9,327984.8,5376.8,2491,355,256199.35,102.85,2389,330,143459.45,60.05,32805,4099,641337.75,19.55,103755,13287,1115366.25,10.75
235,16/11/2000,29,36,1,42,38,,,37,0,0,2971975.08,0,12,2,584906.4,48742.2,46,5,267386.5,5812.75,1569,192,208912.35,133.15,1881,264,116998.2,62.2,22756,3256,522250.2,22.95,78243,11305,911530.95,11.65
234,09/11/2000,40,25,7,12,13,,,30,0,0,1406057.69,0,9,0,524995.65,58332.85,39,7,239998.2,6153.8,1989,300,187463.25,94.25,2380,302,104958,44.1,23963,3307,468476.65,19.55,89401,11994,818019.15,9.15
233,02/11/2000,19,36,37,13,9,,,41,1,0,5000000,5000000,16,1,684616.8,42788.55,42,6,312967.2,7451.6,2248,296,244470,108.75,2937,347,136864.2,46.6,28379,3625,611567.45,21.55,117496,14929,1063338.8,9.05
232,26/10/2000,40,2,35,41,30,,,24,0,0,3069134.29,0,10,1,608023,60802.3,39,3,277953,7127,1641,223,217186.35,132.35,2086,283,121613.8,58.3,22991,3041,542587.6,23.6,80758,11013,944868.6,11.7
231,19/10/2000,16,29,31,24,28,,,33,0,0,1438345.35,0,7,2,536245.85,76606.55,37,3,245141.65,6625.45,1795,229,191526.5,106.7,1940,280,107282,55.3,23453,2922,478441.2,20.4,82103,10854,833345.45,10.15
230,12/10/2000,24,14,12,38,8,,,44,1,0,1561487.31,1561487.31,7,0,582701.35,83243.05,44,2,266378.2,6054.05,2189,290,208064.45,95.05,2209,268,116524.75,52.75,26659,3626,519850.5,19.5,92096,11919,907145.6,9.85
229,05/10/2000,18,3,15,33,39,,,45,2,0,22184320.68,11092160.34,46,10,2322047.8,50479.3,247,21,1061507.2,4297.6,8560,984,829464,96.9,9568,1144,464526.4,48.55,108664,13135,2075482.4,19.1,359029,41205,3608241.45,10.05
228,28/09/2000,45,12,9,44,30,,,33,0,0,15959535.53,0,23,1,1651478.2,71803.4,124,7,754961.6,6088.4,5309,604,589829.9,111.1,5827,648,330390.9,56.7,70090,8346,1475394.5,21.05,236436,27436,2577152.4,10.9
227,21/09/2000,25,21,33,23,27,,,41,0,0,11542466.8,0,22,4,1320546.7,60024.85,114,17,603681.3,5295.45,4419,588,471728.25,106.75,5879,633,263967.1,44.9,56919,6936,1178223.3,20.7,213022,24114,2055662.3,9.65
226,14/09/2000,24,11,45,15,1,,,17,0,0,8003798.94,0,18,2,1084005,60222.5,107,12,495543.75,4631.25,3644,398,387175,106.25,4149,476,216785.25,52.25,48875,5584,967725,19.8,161933,18192,1684103.2,10.4
225,07/09/2000,24,1,33,44,43,,,30,0,0,5096243.64,0,11,0,745517.85,67774.35,47,10,340808.75,7251.25,2024,276,266257.2,131.55,2447,357,149144.65,60.95,28246,3662,665193.3,23.55,95452,12047,1159741.8,12.15
224,31/08/2000,15,40,37,10,26,,,34,0,0,3097781.59,0,9,1,614002.05,68222.45,53,6,280688,5296,1787,236,219264.9,122.7,2262,270,122826.6,54.3,24098,3090,548229.5,22.75,89820,12249,956583,10.65
223,24/08/2000,43,11,15,30,2,,,30,0,0,1453645.36,0,7,1,543023.95,77574.85,40,5,248240,6206,1765,260,193973.5,109.9,2013,235,108601.35,53.95,23289,3235,484411.2,20.8,81821,10934,846847.35,10.35
222,17/08/2000,26,2,15,41,29,,,10,1,0,9000000,9000000,15,1,1073381.25,71558.75,90,13,490689,5452.1,3566,392,383345,107.5,3840,455,214656,55.9,47746,5239,957307.3,20.05,155305,18372,1669528.75,10.75
221,10/08/2000,15,21,11,27,2,,,35,0,0,4946374.75,0,24,4,688789.2,28699.55,78,9,314874.3,4036.85,2523,304,245992.5,97.5,3809,490,137695.35,36.15,30622,3878,615502.2,20.1,127859,15856,1074015.6,8.4
220,03/08/2000,33,38,17,13,32,,,40,0,0,3103324.54,0,14,1,608311.2,43450.8,54,3,278086.5,5149.75,2258,290,217219.6,96.2,2176,281,121638.4,55.9,26703,3408,543406.05,20.35,91152,12747,947980.8,10.4
219,27/07/2000,27,7,16,25,44,,,15,0,0,1474885.29,0,6,3,550001.1,91666.85,56,2,251428.8,4489.8,1865,259,196384.5,105.3,2020,264,109989,54.45,23304,3279,490549.2,21.05,85964,11507,855341.8,9.95
218,20/07/2000,39,18,38,23,25,,,10,2,0,23246827.96,11623413.98,47,9,2953115.75,62832.25,288,23,1350000,4687.5,10877,1248,1054525.15,96.95,10803,1519,590383.95,54.65,137049,16835,2638193.25,19.25,450968,61975,4599873.6,10.2
217,13/07/2000,17,38,13,29,34,,,4,0,0,15339230.09,0,34,7,1752037,51530.5,162,22,800928,4944,6015,753,625860.75,104.05,7263,798,350439.75,48.25,77203,9704,1563360.75,20.25,278596,32215,2730240.8,9.8
216,06/07/2000,17,11,22,27,3,,,4,0,0,10647549.31,0,46,6,1321175.2,28721.2,147,12,603964.2,4108.6,5306,643,471968.7,88.95,7007,784,264163.9,37.7,63080,7753,1179596,18.7,246792,27779,2060713.2,8.35
215,29/06/2000,9,21,30,3,24,,,27,0,0,7112159.21,0,32,3,1018337.6,31823.05,110,12,465525.5,4232.05,3982,512,363755.7,91.35,4421,519,203587.05,46.05,49062,6214,910100.1,18.55,163400,20087,1584980,9.7
214,22/06/2000,35,44,14,43,21,,,38,0,0,4384606.32,0,11,0,646321.5,58756.5,51,8,295460.85,5793.35,1858,242,230856.5,124.25,2289,335,129214.05,56.45,24890,3441,577448,23.2,95221,12746,1004581.55,10.55
213,15/06/2000,15,45,13,39,40,,,26,0,0,2651907.78,0,10,0,502683,50268.3,47,9,229797.1,4889.3,1809,267,179543.25,99.25,1640,227,100532,61.3,21492,2907,449182.8,20.9,70292,10207,783755.8,11.15
212,08/06/2000,26,5,13,31,20,,,2,0,0,1306810.2,0,16,2,488152,30509.5,46,3,223155.2,4851.2,1859,263,174374.2,93.8,2523,324,97640.1,38.7,21373,2887,436009.2,20.4,88449,11941,760661.4,8.6
211,01/06/2000,12,39,45,20,34,,,34,1,0,5000000,5000000,10,1,684996,68499.6,64,6,313142.4,4892.85,2291,331,244678.8,106.8,2459,350,136966.3,55.7,27495,3582,611763.75,22.25,100945,13815,1064969.75,10.55
210,25/05/2000,26,20,24,17,7,,,31,0,0,2849855.22,0,15,1,558363.75,37224.25,60,13,255252,4254.2,2184,283,199399.2,91.3,2416,303,111619.2,46.2,26110,3560,498701,19.1,95819,13400,867161.95,9.05
209,18/05/2000,44,23,2,30,1,,,12,0,0,1352041.63,0,7,0,505125.6,72160.8,35,5,230914.25,6597.55,1665,221,180402.75,108.35,1688,273,101026.8,59.85,22129,3029,451431.6,20.4,68147,9738,787097.85,11.55
208,11/05/2000,10,19,21,17,37,,,2,1,0,3035013.88,3035013.88,16,3,601576.8,37598.55,61,4,275006.3,4508.3,2165,240,214876.25,99.25,2550,356,120360,47.2,26643,3497,536856.45,20.15,104997,14210,934473.3,8.9
207,04/05/2000,34,21,38,35,3,,,30,0,0,1421187.98,0,10,1,531049.5,53104.95,33,3,242766.15,7356.55,1772,238,189692.6,107.05,1982,320,106235.2,53.6,22213,3058,474247.55,21.35,80003,11306,828031.05,10.35
206,27/04/2000,22,39,33,45,37,,,7,1,0,12000000,12000000,20,3,1260327,63016.35,112,14,576150.4,5144.2,4275,541,450157.5,105.3,4957,667,252063.45,50.85,56438,7236,1125938.1,19.95,192435,25214,1962837,10.2
205,20/04/2000,20,25,15,14,1,,,3,0,0,7457869.92,0,23,5,1043894.1,45386.7,99,12,477209.7,4820.3,3842,458,372866.1,97.05,4632,541,208671.6,45.05,45706,5950,932402.4,20.4,169094,21131,1623302.4,9.6
204,13/04/2000,44,23,31,13,5,,,45,0,0,4659827.53,0,9,0,673103.7,74789.3,64,10,307705.6,4807.9,2453,289,240394,98,2810,356,134599,47.9,32209,4161,600697.85,18.65,107749,14248,1050552.75,9.75
203,06/04/2000,38,25,17,14,27,,,40,0,0,2858995.79,0,15,1,533721.75,35581.45,41,4,243986.9,5950.9,1813,220,190636.95,105.15,2065,276,106760.5,51.7,22661,2934,477014.05,21.05,85109,11109,829812.75,9.75
202,30/03/2000,33,42,4,28,30,,,17,0,0,1428628.95,0,12,1,532911,44409.25,62,5,243616.6,3929.3,2102,252,190336.1,90.55,1744,209,106558.4,61.1,25937,3320,475943.95,18.35,74306,10597,828511.9,11.15
201,23/03/2000,8,29,26,18,17,,,20,2,1,12000000,6000000,61,3,1256288.9,20594.9,159,13,574300.05,3611.95,4970,584,448791,90.3,5368,537,251222.4,46.8,62318,7622,1121724,18,210184,23950,1954711.2,9.3
200,16/03/2000,29,6,44,16,3,,,32,0,0,6737158.95,0,17,3,876794.55,51576.15,85,11,400821.75,4715.55,2732,339,313087.2,114.6,3108,369,175291.2,56.4,34636,4417,782773.6,22.6,130344,16367,1362094.8,10.45
199,09/03/2000,39,45,8,32,13,,,26,0,0,4385205.42,0,10,0,615572.5,61557.25,63,7,281405.25,4466.75,1937,255,219849.5,113.5,2217,271,123154.35,55.55,25995,3385,549794.25,21.15,85825,11401,956948.75,11.15
198,02/03/2000,13,11,3,38,19,,,35,0,0,2734982.64,0,9,2,536767.65,59640.85,68,13,245378,3608.5,2389,387,191717.25,80.25,3005,415,107278.5,35.7,25594,3558,479887.5,18.75,106902,14951,833835.6,7.8
