Draw number,Draw date,Winning Number 1,Winning Number 2,Winning Number 3,Winning Number 4,Winning Number 5,Winning Number 6,Supplementary Number 1,Supplementary Number 2,Division 1 winners,Division 1 winners in WA,Division 1 prize pool,Division 1 amount,Division 2 winners,Division 2 winners in WA,Division 2 prize pool,Division 2 amount,Division 3 winners,Division 3 winners in WA,Division 3 prize pool,Division 3 amount,Division 4 winners,Division 4 winners in WA,Division 4 prize pool,Division 4 amount,Division 5 winners,Division 5 winners in WA,Division 5 prize pool,Division 5 amount,Division 6 winners,Division 6 winners in WA,Division 6 prize pool,Division 6 amount
3297,20/11/2013,40,38,41,3,34,23,18,20,1,0,1000000.00,1000000.00,11,3,65833.35,5984.85,176,27,102405.60,581.85,8687,1139,285367.95,32.85,23433,3038,394846.05,16.85,53619,7178,613937.55,11.45
3295,13/11/2013,44,33,28,26,38,13,14,36,0,0,0.00,0.00,11,4,67102.20,6100.20,219,24,104386.35,476.65,10839,1390,291027.15,26.85,25505,3382,402979.00,15.80,50571,6980,627080.40,12.40
3293,06/11/2013,33,34,20,1,42,31,38,24,2,1,2000000.00,1000000.00,11,2,67531.75,6139.25,193,17,105049.90,544.30,8659,1345,292674.20,33.80,22393,3329,405313.30,18.10,48451,6827,629863.00,13.00
3291,30/10/2013,38,4,37,14,9,45,17,31,0,0,0.00,0.00,4,0,65386.00,16346.50,134,25,101712.70,759.05,7981,1204,283325.50,35.50,21603,3039,392094.45,18.15,52364,6455,610040.60,11.65
3289,23/10/2013,42,9,26,3,16,27,43,39,0,0,0.00,0.00,6,2,63888.90,10648.15,181,27,99387.10,549.10,10632,1462,276963.60,26.05,22561,3149,383537.00,17.00,46118,6747,597228.10,12.95
3287,16/10/2013,37,32,38,2,42,13,27,31,0,0,0.00,0.00,7,1,45117.80,6445.40,138,32,70186.80,508.60,6656,1094,195353.60,29.35,18299,2962,270825.20,14.80,42029,6110,420290.00,10.00
3285,09/10/2013,34,10,22,31,16,28,37,44,2,0,2000000.00,1000000.00,15,5,45275.25,3018.35,246,31,70429.80,286.30,8688,1271,196348.80,22.60,19123,2970,271546.60,14.20,36709,5971,422153.50,11.50
3283,02/10/2013,40,30,9,12,32,11,44,16,1,0,1000000.00,1000000.00,6,1,46772.40,7795.40,131,29,72757.40,555.40,7923,1229,202828.80,25.60,19267,2919,280334.85,14.55,36589,6357,437238.55,11.95
3281,25/09/2013,38,30,33,18,26,32,5,22,1,0,1000000.00,1000000.00,7,2,47964.35,6852.05,130,20,74613.50,573.95,7228,1116,207805.00,28.75,19971,3104,287582.40,14.40,50148,6985,448824.60,8.95
3279,18/09/2013,41,11,19,42,44,21,37,38,0,0,0.00,0.00,9,0,44492.85,4943.65,136,23,69210.40,508.90,7661,1209,192674.15,25.15,19178,3031,266574.20,13.90,33151,5557,416045.05,12.55
3277,11/09/2013,28,32,11,2,1,7,35,42,0,0,0.00,0.00,12,4,46098.60,3841.55,200,22,71710.00,358.55,11939,1646,199978.25,16.75,20460,3266,276210.00,13.50,39395,6291,429405.50,10.90
3275,04/09/2013,2,13,22,20,14,35,12,44,0,0,0.00,0.00,9,3,47858.40,5317.60,179,22,74446.10,415.90,9037,1306,207399.15,22.95,22179,3357,287218.05,12.95,44157,6736,445985.70,10.10
3273,28/08/2013,14,32,40,33,11,15,44,31,0,0,0.00,0.00,7,0,48675.55,6953.65,135,22,75714.75,560.85,7110,1026,210811.50,29.65,17801,2816,291936.40,16.40,37511,5994,453883.10,12.10
3271,21/08/2013,16,40,44,8,24,15,39,3,0,0,0.00,0.00,14,0,47863.90,3418.85,424,46,74454.40,175.60,9864,1408,207637.20,21.05,18381,2958,286743.60,15.60,38510,6206,446716.00,11.60
3269,14/08/2013,25,32,11,19,45,41,33,8,0,0,0.00,0.00,4,3,46495.00,11623.75,130,16,72325.50,556.35,6668,1155,201373.60,30.20,19333,2864,279361.85,14.45,42874,6347,433027.40,10.10
3267,07/08/2013,24,7,28,31,18,42,19,21,1,0,1000000.00,1000000.00,11,3,45674.75,4152.25,183,23,71049.75,388.25,8714,1219,197807.80,22.70,25680,3575,273492.00,10.65,49851,6890,426226.05,8.55
3265,31/07/2013,4,7,24,18,43,14,39,31,1,0,1000000.00,1000000.00,12,3,47728.20,3977.35,176,29,74245.60,421.85,9898,1327,206868.20,20.90,20647,3128,285960.95,13.85,37028,5981,446187.40,12.05
3263,24/07/2013,33,19,7,42,30,34,8,9,0,0,0.00,0.00,11,0,47909.95,4355.45,128,26,74528.00,582.25,7721,1164,207694.90,26.90,20586,3231,287174.70,13.95,52136,7695,448369.60,8.60
3261,17/07/2013,3,18,6,8,42,16,41,21,0,0,0.00,0.00,6,0,46175.70,7695.95,181,35,71829.85,396.85,9345,1459,199983.00,21.40,19975,3121,276653.75,13.85,35635,5657,431183.50,12.10
3259,10/07/2013,28,29,36,45,27,8,21,39,2,0,2000000.00,1000000.00,12,4,46227.00,3852.25,120,41,71910.00,599.25,7653,1334,200125.95,26.15,19519,3296,277169.80,14.20,39275,5546,432025.00,11.00
3257,03/07/2013,32,33,3,29,23,45,37,25,0,0,0.00,0.00,5,1,45571.75,9114.35,126,44,70887.60,562.60,7693,1359,197325.45,25.65,17796,2845,273168.60,15.35,35983,5427,424599.40,11.80
3255,26/06/2013,14,2,10,35,39,42,18,29,1,0,1000000.00,1000000.00,5,0,43951.75,8790.35,127,19,68370.45,538.35,6604,958,190525.40,28.85,20514,2916,263604.90,12.85,45655,6229,410895.00,9.00
3253,19/06/2013,30,1,9,22,18,5,38,28,1,0,1000000.00,1000000.00,12,5,46156.80,3846.40,280,31,71806.00,256.45,11983,1566,200116.10,16.70,23627,3370,276435.90,11.70,48769,6588,431605.65,8.85
3251,12/06/2013,7,31,8,13,5,22,45,43,1,0,1000000.00,1000000.00,5,0,45599.75,9119.95,285,44,70936.50,248.90,12483,1742,197855.55,15.85,19321,3143,273392.15,14.15,33002,6068,425725.80,12.90
3249,05/06/2013,42,40,2,19,35,44,12,4,0,0,0.00,0.00,5,0,46469.75,9293.95,150,24,72285.00,481.90,7282,1036,201347.30,27.65,19510,2994,278993.00,14.30,52972,7603,434370.40,8.20
3247,29/05/2013,44,38,2,5,24,30,6,21,0,0,0.00,0.00,6,2,47744.10,7957.35,124,29,74269.80,598.95,7101,1041,206994.15,29.15,19791,2940,285979.95,14.45,49030,6935,446173.00,9.10
3245,22/05/2013,11,24,29,15,21,9,44,10,3,0,2000000.01,666666.67,12,1,47029.80,3919.15,314,54,73162.00,233.00,11034,1607,203577.30,18.45,22454,3087,281797.70,12.55,39201,5730,439051.20,11.20
3243,15/05/2013,18,8,20,22,26,30,1,4,2,1,2000000.00,1000000.00,8,0,49180.80,6147.60,230,44,76498.00,332.60,10909,1588,213270.95,19.55,28567,3683,295668.45,10.35,56929,7628,458278.45,8.05
3241,08/05/2013,26,19,37,28,36,5,1,6,0,0,0.00,0.00,5,0,46581.75,9316.35,142,29,72462.60,510.30,8862,1305,202053.60,22.80,25376,3508,279136.00,11.00,54495,7380,435960.00,8.00
3239,01/05/2013,39,7,23,3,20,43,19,36,2,0,2000000.00,1000000.00,16,0,44029.60,2751.85,163,24,68492.60,420.20,8808,1230,190693.20,21.65,22084,2989,263903.80,11.95,43446,5891,410564.70,9.45
3237,24/04/2013,44,18,7,39,13,45,43,1,0,0,0.00,0.00,4,2,45164.20,11291.05,122,32,70253.70,575.85,7314,1213,195649.50,26.75,19833,3072,270720.45,13.65,34229,5619,421016.70,12.30
3235,17/04/2013,34,4,19,10,31,38,20,45,1,1,1000000.00,1000000.00,7,0,45584.35,6512.05,160,23,70912.00,443.20,8370,1082,197532.00,23.60,18447,2964,273937.95,14.85,34003,5661,425037.50,12.50
3233,10/04/2013,26,14,35,10,31,44,21,37,2,0,2000000.00,1000000.00,14,1,46016.60,3286.90,178,24,71582.70,402.15,8443,1121,199254.80,23.60,20926,2929,276223.20,13.20,42891,6216,428910.00,10.00
3231,03/04/2013,36,17,19,28,39,13,27,35,0,0,0.00,0.00,12,0,45925.80,3827.15,168,14,71442.00,425.25,8640,1219,199152.00,23.05,21541,3140,275724.80,12.80,45682,6472,429410.80,9.40
3229,27/03/2013,14,18,41,2,34,5,42,33,0,0,0.00,0.00,5,0,47881.75,9576.35,148,19,74481.00,503.25,7811,1251,207382.05,26.55,18047,2896,286947.30,15.90,34707,5762,447720.30,12.90
3227,20/03/2013,13,15,39,27,8,40,10,31,2,0,2000000.00,1000000.00,8,0,45882.80,5735.35,171,15,71375.40,417.40,8390,1175,198843.00,23.70,21886,2974,275763.60,12.60,44217,6105,428904.90,9.70
3225,13/03/2013,3,22,21,38,19,1,14,28,0,0,0.00,0.00,7,0,48162.80,6880.40,157,24,74920.40,477.20,9438,1251,208579.80,22.10,25116,3483,288834.00,11.50,58764,7951,449544.60,7.65
3223,06/03/2013,13,9,19,16,33,42,17,22,0,0,0.00,0.00,11,3,47494.70,4317.70,144,29,73879.20,513.05,8248,1295,205787.60,24.95,21282,3255,285178.80,13.40,45484,6510,443469.00,9.75
3221,27/02/2013,20,41,8,26,45,3,23,15,1,0,1000000.00,1000000.00,9,1,47308.95,5256.55,127,33,73590.15,579.45,7688,1307,204885.20,26.65,19262,2895,284114.50,14.75,45400,6429,442650.00,9.75
3219,20/02/2013,22,10,29,13,3,23,26,19,1,0,1000000.00,1000000.00,26,5,49695.10,1911.35,267,35,77309.85,289.55,12872,1704,215606.00,16.75,32708,4317,297642.80,9.10,54921,7784,464082.45,8.45
3217,13/02/2013,2,40,33,39,37,18,15,42,0,0,0.00,0.00,9,3,48113.10,5345.90,109,15,74844.85,686.65,6913,1077,208426.95,30.15,18512,2772,288787.20,15.60,36131,5632,449830.95,12.45
3215,06/02/2013,45,16,40,4,5,42,39,7,0,0,0.00,0.00,4,0,46213.00,11553.25,102,15,71884.50,704.75,6201,1041,200292.30,32.30,17008,2766,277230.40,16.30,38652,6214,430969.80,11.15
3213,30/01/2013,39,10,15,28,31,5,11,44,3,0,2000000.01,666666.67,8,2,46770.80,5846.35,209,25,72752.90,348.10,9458,1289,202874.10,21.45,22200,3203,280830.00,12.65,42819,6070,436753.80,10.20
3211,23/01/2013,32,8,37,33,31,44,17,9,0,0,0.00,0.00,7,1,47432.00,6776.00,115,18,73784.00,641.60,6976,1116,205443.20,29.45,17683,2815,284696.30,16.10,48206,6746,443495.20,9.20
3209,16/01/2013,45,11,3,36,4,33,37,15,0,0,0.00,0.00,5,1,47981.25,9596.25,144,24,74635.20,518.30,7728,1207,207883.20,26.90,18809,3030,287777.70,15.30,38687,5700,448769.20,11.60
3207,09/01/2013,36,11,42,41,33,17,6,13,0,0,0.00,0.00,6,0,48248.70,8041.45,133,17,75051.90,564.30,7305,1187,208923.00,28.60,19506,2976,289664.10,14.85,52020,7455,449973.00,8.65
3205,02/01/2013,37,43,10,24,36,21,31,45,0,0,0.00,0.00,7,0,47233.90,6747.70,130,17,73476.00,565.20,6978,1019,204804.30,29.35,16984,2704,283632.80,16.70,33196,5161,441506.80,13.30
3203,26/12/2012,31,16,7,39,43,19,18,20,3,0,2000000.01,666666.67,15,2,38773.50,2584.90,133,14,60315.50,453.50,6427,876,168066.05,26.15,15578,1986,232891.10,14.95,35200,4430,362560.00,10.30
3201,19/12/2012,16,9,36,12,29,18,42,38,1,0,1000000.00,1000000.00,6,0,45328.80,7554.80,184,21,70508.80,383.20,9673,1265,196361.90,20.30,18734,2629,271643.00,14.50,35823,5248,422711.40,11.80
3199,12/12/2012,45,32,3,24,15,37,27,1,0,0,0.00,0.00,8,3,50360.00,6295.00,112,17,78338.40,699.45,6465,1087,218193.75,33.75,19087,3210,302528.95,15.85,49487,7534,470126.50,9.50
3197,05/12/2012,10,1,24,32,31,19,23,41,0,0,0.00,0.00,10,0,47454.00,4745.40,170,18,73814.00,434.20,8564,1183,205536.00,24.00,19731,3057,285112.95,14.45,35220,6002,443772.00,12.60
3195,28/11/2012,14,37,19,26,12,16,4,31,0,0,0.00,0.00,9,4,48461.85,5384.65,189,22,75382.65,398.85,9306,1361,209850.30,22.55,24170,3419,291248.50,12.05,47182,6410,452947.20,9.60
3193,21/11/2012,6,30,19,26,12,7,8,14,2,0,2000000.00,1000000.00,18,4,50169.60,2787.20,322,43,78036.70,242.35,13653,1721,217082.70,15.90,31055,4038,301233.50,9.70,54368,7589,467564.80,8.60
3191,14/11/2012,27,44,25,5,32,10,30,31,2,1,2000000.00,1000000.00,6,1,48369.90,8061.65,175,28,75241.25,429.95,8967,1314,209379.45,23.35,23231,3204,290387.50,12.50,39680,6152,452352.00,11.40
3189,07/11/2012,23,16,26,14,30,5,45,36,1,0,1000000.00,1000000.00,12,0,47780.40,3981.70,223,26,74325.90,333.30,10635,1351,206850.75,19.45,19646,2995,286831.60,14.60,32610,5921,446757.00,13.70
3187,31/10/2012,3,37,15,4,22,30,1,16,2,0,2000000.00,1000000.00,5,0,45586.00,9117.20,153,16,70907.85,463.45,8110,1150,197478.50,24.35,19719,2810,273108.15,13.85,42239,6113,424501.95,10.05
3185,24/10/2012,29,2,23,8,20,28,11,5,0,0,0.00,0.00,16,1,48791.20,3049.45,239,28,75894.45,317.55,11183,1688,211358.70,18.90,35156,5064,293552.60,8.35,72602,10095,453762.50,6.25
3183,17/10/2012,20,14,21,42,37,36,7,16,0,0,0.00,0.00,4,0,47714.80,11928.70,140,16,74221.00,530.15,7491,1197,206751.60,27.60,23515,3381,285707.25,12.15,47699,7084,445985.65,9.35
3181,10/10/2012,36,45,42,9,7,3,18,29,0,0,0.00,0.00,10,3,48853.50,4885.35,121,23,75994.05,628.05,8055,1381,211846.50,26.30,22792,3434,292877.20,12.85,50310,6640,455305.50,9.05
3179,03/10/2012,25,16,43,28,30,29,3,4,0,0,0.00,0.00,7,3,46523.40,6646.20,123,14,72367.05,588.35,7535,1234,201561.25,26.75,19985,2936,278790.75,13.95,46428,8074,434101.80,9.35
3177,26/09/2012,22,32,45,2,37,5,23,38,1,0,1000000.00,1000000.00,2,1,47545.60,23772.80,142,34,73960.70,520.85,7538,1660,206164.30,27.35,17951,2922,285420.90,15.90,38884,5627,443277.60,11.40
3175,19/09/2012,7,35,3,13,25,19,24,37,4,1,2000000.00,500000.00,15,1,46955.25,3130.35,430,46,73035.50,169.85,14445,1559,203674.50,14.10,25982,3462,281904.70,10.85,36907,5434,437347.95,11.85
3173,12/09/2012,29,44,33,22,41,37,45,15,1,0,1000000.00,1000000.00,6,3,48259.50,8043.25,151,17,75069.65,497.15,7413,1163,209046.60,28.20,17450,2940,289670.00,16.60,32269,6025,450152.55,13.95
3171,05/09/2012,22,30,7,35,16,37,27,12,0,0,0.00,0.00,16,2,50970.40,3185.65,149,26,79290.35,532.15,8240,1223,220832.00,26.80,25788,3670,305587.80,11.85,61104,7993,476611.20,7.80
3169,29/08/2012,6,30,20,28,39,40,45,9,2,0,2000000.00,1000000.00,7,1,49524.65,7074.95,178,29,77038.40,432.80,9075,1359,214623.75,23.65,21269,3384,296702.55,13.95,35570,6633,462410.00,13.00
3167,22/08/2012,21,43,41,22,7,33,40,38,1,0,1000000.00,1000000.00,5,2,51048.75,10209.75,168,38,79405.20,472.65,8099,1279,221102.70,27.30,20347,3210,306222.35,15.05,41657,6801,476972.65,11.45
3165,15/08/2012,33,2,16,37,17,21,42,6,2,0,2000000.00,1000000.00,5,1,51426.25,10285.25,183,20,79998.45,437.15,8323,1306,222640.25,26.75,21353,3458,308550.85,14.45,40949,6616,479103.30,11.70
3163,08/08/2012,7,14,6,20,18,41,17,37,1,0,1000000.00,1000000.00,7,0,49220.85,7031.55,125,18,76568.75,612.55,8298,1403,213258.60,25.70,20964,3108,295592.40,14.10,48192,7128,460233.60,9.55
3161,01/08/2012,17,18,37,24,2,34,28,5,2,1,2000000.00,1000000.00,8,1,47102.40,5887.80,154,17,73273.20,475.80,7545,1108,204092.25,27.05,21771,3126,283023.00,13.00,52278,7317,439135.20,8.40
3159,25/07/2012,7,43,19,38,34,4,28,36,1,0,1000000.00,1000000.00,9,1,48647.70,5405.30,190,20,75677.00,398.30,9352,1355,210887.60,22.55,23465,3418,292139.25,12.45,47639,6861,454952.45,9.55
3157,18/07/2012,38,5,18,7,37,20,17,35,0,0,0.00,0.00,8,0,49670.40,6208.80,183,27,77262.60,422.20,8432,1260,215437.60,25.55,22980,3143,297591.00,12.95,43681,6263,463018.60,10.60
3155,11/07/2012,20,44,15,4,6,41,38,30,1,0,1000000.00,1000000.00,4,2,49837.20,12459.30,106,17,77523.10,731.35,7496,1100,215884.80,28.80,21325,3229,298550.00,14.00,39489,6188,465970.20,11.80
3153,04/07/2012,35,8,40,22,6,13,14,45,0,0,0.00,0.00,10,3,51134.50,5113.45,196,34,79546.60,405.85,9620,1440,221741.00,23.05,20591,3295,306805.90,14.90,34490,6251,477686.50,13.85
3151,27/06/2012,30,44,29,15,32,35,34,39,0,0,0.00,0.00,9,3,49221.45,5469.05,101,17,76568.10,758.10,7207,1207,213327.20,29.60,18949,2732,295604.40,15.60,39350,6035,458427.50,11.65
3149,20/06/2012,38,32,10,24,30,41,27,37,0,0,0.00,0.00,5,2,50974.25,10194.85,123,23,79291.95,644.65,7049,1060,220986.15,31.35,19128,2865,306048.00,16.00,49488,7202,475084.80,9.60
3147,13/06/2012,27,36,20,6,8,24,14,40,0,0,0.00,0.00,15,2,51169.50,3411.30,231,34,79602.60,344.60,10247,1503,221847.55,21.65,24288,3488,307243.20,12.65,43108,6028,478498.80,11.10
3145,06/06/2012,36,32,24,41,9,23,45,22,0,0,0.00,0.00,2,0,52616.20,26308.10,148,24,81844.00,553.00,8065,1189,227836.25,28.25,18108,3010,315984.60,17.45,36262,6448,491350.10,13.55
3143,30/05/2012,18,39,16,7,13,22,36,31,0,0,0.00,0.00,18,3,131144.40,7285.80,264,63,203992.80,772.70,13436,2277,568342.80,42.30,31162,4908,788398.60,25.30,55789,7746,1221779.10,21.90
3141,23/05/2012,8,44,11,27,40,18,35,26,2,0,2000000.00,1000000.00,14,3,59673.60,4262.40,206,25,92823.60,450.60,11164,1392,258446.60,23.15,26448,3682,358370.40,13.55,53408,6947,558113.60,10.45
3139,16/05/2012,31,23,21,15,24,32,33,34,1,0,1000000.00,1000000.00,7,0,59779.65,8539.95,239,22,92994.90,389.10,9934,1299,259277.40,26.10,23680,2845,358752.00,15.15,48274,6306,557564.70,11.55
3137,09/05/2012,16,19,44,3,38,25,42,29,1,0,1000000.00,1000000.00,15,0,47755.50,3183.70,168,24,74289.60,442.20,8010,1128,207058.50,25.85,19055,2699,286777.75,15.05,38614,5700,445991.70,11.55
3135,02/05/2012,41,27,12,36,38,37,15,28,0,0,0.00,0.00,3,1,48051.75,16017.25,135,19,74749.50,553.70,7642,1168,208244.50,27.25,18999,2895,288784.80,15.20,45072,6470,448466.40,9.95
3133,25/04/2012,40,45,34,6,37,27,10,23,1,0,1000000.00,1000000.00,3,0,41728.80,13909.60,86,10,64912.80,754.80,5826,814,180897.30,31.05,17041,2321,250502.70,14.70,44103,5352,390311.55,8.85
3131,18/04/2012,40,12,17,42,5,10,14,13,0,0,0.00,0.00,11,1,51196.20,4654.20,143,16,79636.70,556.90,8757,1281,221989.95,25.35,22744,3253,307044.00,13.50,47077,7068,477831.55,10.15
3129,11/04/2012,29,42,32,39,10,40,1,43,0,0,0.00,0.00,7,2,51017.75,7288.25,122,25,79361.00,650.50,7850,1273,220977.50,28.15,20249,3448,305759.90,15.10,37849,6487,476897.40,12.60
3127,04/04/2012,35,23,40,1,32,43,16,7,0,0,0.00,0.00,11,1,52800.00,4800.00,143,31,82132.05,574.35,7879,1429,228884.95,29.05,21481,3393,316844.75,14.75,51221,7784,491721.60,9.60
3125,28/03/2012,11,13,44,30,5,42,31,37,2,0,2000000.00,1000000.00,6,1,50945.40,8490.90,182,16,79251.90,435.45,9532,1366,220665.80,23.15,21625,3210,305993.75,14.15,42769,6362,474735.90,11.10
3123,21/03/2012,24,36,27,16,44,30,13,5,2,0,2000000.00,1000000.00,14,3,125923.00,8994.50,196,30,195882.40,999.40,10621,1702,545919.40,51.40,28570,4508,754248.00,26.40,69740,10228,1178606.00,16.90
3121,14/03/2012,30,12,38,33,40,5,27,3,0,0,0.00,0.00,6,0,53270.40,8878.40,147,27,82863.90,563.70,8744,1345,230841.60,26.40,25019,3768,320243.20,12.80,61581,8648,495727.05,8.05
3119,07/03/2012,10,41,38,43,4,30,36,23,2,1,2000000.00,1000000.00,7,2,53310.25,7615.75,153,29,82926.00,542.00,7929,1364,231130.35,29.15,21278,3598,320233.90,15.05,47472,7081,498456.00,10.50
3117,29/02/2012,14,16,3,5,39,37,26,20,0,0,0.00,0.00,9,3,54692.10,6076.90,174,43,85077.30,488.95,8412,1425,236797.80,28.15,23434,3554,328076.00,14.00,52875,7867,510243.75,9.65
3115,22/02/2012,44,17,3,43,16,2,24,4,0,0,0.00,0.00,10,3,48713.50,4871.35,156,29,89310.00,572.50,8194,1376,253194.60,30.90,21749,3555,349071.45,16.05
3113,15/02/2012,40,29,8,33,11,5,21,19,1,1,1000000.00,1000000.00,26,7,47387.60,1822.60,232,31,86872.40,374.45,11898,1590,246288.60,20.70,32182,4285,339520.10,10.55
3111,08/02/2012,44,30,39,9,36,27,1,43,0,0,0.00,0.00,8,1,45520.00,5690.00,195,25,83450.25,427.95,8912,1319,236613.60,26.55,20518,3200,326236.20,15.90
3109,01/02/2012,9,30,35,1,43,37,38,33,1,0,1000000.00,1000000.00,11,3,44897.60,4081.60,125,20,82312.50,658.50,7266,1238,233601.90,32.15,18441,2697,321795.45,17.45
3107,25/01/2012,33,26,22,13,14,15,6,31,1,1,1000000.00,1000000.00,4,1,46554.80,11638.70,163,30,85346.80,523.60,9055,1325,242221.25,26.75,24235,3332,333231.25,13.75
3105,18/01/2012,13,32,1,19,25,37,6,9,0,0,0.00,0.00,19,1,46718.15,2458.85,231,35,85654.80,370.80,10167,1419,242991.30,23.90,25508,3562,335430.20,13.15
3103,11/01/2012,30,3,42,7,41,36,11,26,0,0,0.00,0.00,9,2,47235.60,5248.40,150,27,86595.00,577.30,8029,1239,245687.40,30.60,23565,3417,338157.75,14.35
3101,04/01/2012,28,29,31,11,9,5,26,14,1,0,4000000.00,4000000.00,18,2,59096.70,3283.15,348,44,108349.80,311.35,15983,2535,307672.75,19.25,37455,5648,423241.50,11.30
3099,28/12/2011,13,24,41,7,3,39,43,27,0,0,0.00,0.00,13,1,43791.80,3368.60,154,27,80287.90,521.35,8843,1349,227707.25,25.75,24200,3296,313390.00,12.95
3097,21/12/2011,35,5,9,10,32,36,23,2,1,0,1000000.00,1000000.00,25,1,46133.75,1845.35,186,23,84583.50,454.75,8801,1236,239827.25,27.25,24574,3260,330520.30,13.45
3095,14/12/2011,18,31,12,44,30,34,1,26,1,0,1000000.00,1000000.00,7,1,45741.85,6534.55,193,24,83858.50,434.50,8774,1221,237775.40,27.10,20966,2959,328117.90,15.65
3093,07/12/2011,17,37,41,7,19,13,5,31,0,0,0.00,0.00,19,4,49504.50,2605.50,247,34,90760.15,367.45,12713,1668,257438.25,20.25,29557,4272,354684.00,12.00
3091,30/11/2011,35,12,32,30,41,6,9,24,1,0,1000000.00,1000000.00,6,1,48319.20,8053.20,144,25,88581.60,615.15,8228,1239,251365.40,30.55,22680,3560,345870.00,15.25
3089,23/11/2011,27,1,39,32,30,29,15,23,0,0,0.00,0.00,4,0,52002.20,13000.55,163,35,95338.70,584.90,8799,1565,270569.25,30.75,24282,3971,372728.70,15.35
3087,16/11/2011,26,10,11,12,7,20,17,4,1,0,2000000.00,2000000.00,17,2,52352.35,3079.55,348,49,95978.40,275.80,16500,2524,272250.00,16.50,40504,6047,374662.00,9.25
3085,09/11/2011,36,17,27,34,22,37,25,43,1,0,6358155.28,6358155.28,17,4,72397.90,4258.70,388,75,132734.80,342.10,16962,2982,376556.40,22.20,36675,7022,518951.25,14.15
3083,02/11/2011,43,39,11,41,44,5,40,18,0,0,0.00,0.00,9,1,55242.00,6138.00,178,40,101273.10,568.95,10973,1896,287492.60,26.20,27526,4767,396374.40,14.40
3081,26/10/2011,1,14,2,7,24,23,12,10,0,0,0.00,0.00,32,2,50097.60,1565.55,270,37,91840.50,340.15,12127,1723,260730.50,21.50,34102,4992,359776.10,10.55
3079,19/10/2011,4,33,9,7,8,11,34,1,1,0,1000000.00,1000000.00,28,2,44996.00,1607.00,334,34,82498.00,247.00,15946,2044,233608.90,14.65,33462,4307,322908.30,9.65
3077,12/10/2011,35,22,14,23,32,15,30,25,1,1,4000000.00,4000000.00,13,2,59421.05,4570.85,242,60,108936.30,450.15,12007,2565,309180.25,25.75,28794,5082,426151.20,14.80
3075,05/10/2011,41,39,31,23,4,8,10,3,0,0,0.00,0.00,9,2,48997.35,5444.15,162,31,89829.00,554.50,8871,1538,254597.70,28.70,23582,4308,351371.80,14.90
3073,28/09/2011,45,11,31,35,44,29,17,16,1,1,1000000.00,1000000.00,7,0,47885.60,6840.80,168,28,87788.40,522.55,8910,1508,249034.50,27.95,21041,3393,342968.30,16.30
3071,21/09/2011,10,5,30,44,38,36,17,15,1,0,3000000.00,3000000.00,9,0,53298.45,5922.05,183,44,97712.85,533.95,9864,1726,277178.40,28.10,27184,4001,381935.20,14.05
3069,14/09/2011,16,30,27,12,11,15,20,23,0,0,0.00,0.00,13,1,47510.45,3654.65,219,41,87107.25,397.75,11827,1571,247184.30,20.90,30291,4129,340773.75,11.25
3067,07/09/2011,32,37,31,18,10,5,19,8,0,0,0.00,0.00,14,0,46764.90,3340.35,163,21,85738.00,526.00,8430,1146,243205.50,28.85,24260,3244,334788.00,13.80
3065,31/08/2011,8,31,5,3,12,13,23,34,0,0,0.00,0.00,16,3,48740.80,3046.30,358,38,89356.80,249.60,15704,2047,253619.60,16.15,31238,4640,349865.60,11.20
3063,24/08/2011,10,18,25,23,39,33,12,36,0,0,0.00,0.00,7,1,50923.25,7274.75,193,26,93363.75,483.75,10404,1583,264781.80,25.45,25459,3902,365336.65,14.35
3061,17/08/2011,11,28,29,27,4,43,35,40,3,2,1000000.02,333333.34,33,13,50372.85,1526.45,315,43,92342.25,293.15,13617,1934,262127.25,19.25,27559,4009,361022.90,13.10
3059,10/08/2011,7,14,18,37,39,6,35,30,0,0,0.00,0.00,13,2,131976.00,10152.00,218,41,241958.20,1109.90,12726,2089,685931.40,53.90,31399,5114,945109.90,30.10
3057,03/08/2011,21,20,11,3,7,42,15,24,5,1,6405634.75,1281126.95,21,4,70344.75,3349.75,452,119,128955.60,285.30,20189,3468,365420.90,18.10,42027,6874,504324.00,12.00
3055,27/07/2011,2,36,29,1,20,38,26,30,0,0,0.00,0.00,10,2,57724.00,5772.40,229,36,105832.35,462.15,12387,1874,300384.75,24.25,26682,4268,413571.00,15.50
3053,20/07/2011,3,11,10,1,26,42,9,8,0,0,0.00,0.00,15,0,50982.00,3398.80,210,28,93471.00,445.10,12183,1673,264980.25,21.75,33267,4377,365937.00,11.00
3051,13/07/2011,2,19,11,30,41,14,8,12,1,0,2000000.00,2000000.00,17,7,46361.55,2727.15,189,24,84993.30,449.70,9727,1376,241229.60,24.80,25939,3376,332019.20,12.80
3049,06/07/2011,32,11,10,1,15,27,21,4,1,0,1000000.00,1000000.00,14,3,46844.00,3346.00,174,27,85877.70,493.55,10965,1464,243423.00,22.20,31446,3992,336472.20,10.70
3047,29/06/2011,12,5,19,42,18,44,39,24,0,0,0.00,0.00,10,2,55333.00,5533.30,180,24,101448.00,563.60,11411,1850,287557.20,25.20,26684,4299,396257.40,14.85
3045,22/06/2011,2,40,33,29,21,36,4,13,0,0,0.00,0.00,6,1,45149.40,7524.90,139,21,82774.50,595.50,8158,1272,234950.40,28.80,23313,3448,324050.70,13.90
