Draw number,Draw date,Winning Number 1,Winning Number 2,Winning Number 3,Winning Number 4,Winning Number 5,Winning Number 6,Winning Number 7,Supplementary Number 1,Supplementary Number 2,Division 1 winners,Division 1 winners in WA,Division 1 prize pool,Division 1 amount,Division 2 winners,Division 2 winners in WA,Division 2 prize pool,Division 2 amount,Division 3 winners,Division 3 winners in WA,Division 3 prize pool,Division 3 amount,Division 4 winners,Division 4 winners in WA,Division 4 prize pool,Division 4 amount,Division 5 winners,Division 5 winners in WA,Division 5 prize pool,Division 5 amount,Division 6 winners,Division 6 winners in WA,Division 6 prize pool,Division 6 amount,Division 7 winners,Division 7 winners in WA,Division 7 prize pool,Division 7 amount
734,11/03/2008,36,2,23,37,19,35,5,43,21,0,0,0,0,2,0,77728.7,38864.35,48,8,160029.6,3333.95,306,57,82298.7,268.95,2422,377,96032.3,39.65,53598,8253,1096079.1,20.45,94318,14526,1230849.9,13.05
733,04/03/2008,33,32,16,13,6,4,15,7,24,0,0,0,0,2,0,60544.7,30272.35,30,3,124651.5,4155.05,204,28,64107,314.25,1545,202,74778,48.4,37867,5445,853900.85,22.55,74594,10739,958532.9,12.85
732,26/02/2008,5,11,16,25,17,6,44,7,15,0,0,0,0,0,0,0,0,29,1,169242.55,5835.95,203,26,58585.8,288.6,1643,201,68348.8,41.6,38143,5477,781931.5,20.5,74779,10418,874914.3,11.7
731,19/02/2008,33,19,11,3,23,21,24,42,29,0,0,0,0,4,1,49994.4,12498.6,42,2,102929.4,2450.7,204,26,52938,259.5,1945,276,61753.75,31.75,40532,5778,705256.8,17.4,65262,9641,789670.2,12.1
730,12/02/2008,29,3,41,21,28,13,5,38,42,1,0,6000000,6000000,3,0,63537,21179,39,6,130811.85,3354.15,239,37,67278.5,281.5,2370,333,78447,33.1,49654,7412,896254.7,18.05,72746,10763,1003894.8,13.8
729,05/02/2008,12,25,29,2,4,5,10,39,15,0,0,0,0,1,0,59223.6,59223.6,51,7,121930.8,2390.8,255,43,62704.5,245.9,2445,335,73105.5,29.9,49874,7186,835389.5,16.75,77263,11457,938745.45,12.15
728,29/01/2008,33,20,7,32,39,2,30,9,13,0,0,0,0,3,0,52203.9,17401.3,22,7,107478.8,4885.4,167,17,55277,331,1287,195,64478.7,50.1,32346,5001,737488.8,22.8,63404,9271,827422.2,13.05
727,22/01/2008,19,21,15,22,26,39,45,18,37,2,0,20000000,10000000,10,0,190313.5,19031.35,115,18,391822.25,3407.15,671,74,201501.3,300.3,6405,853,235063.5,36.7,131405,17463,2687232.25,20.45,229410,31126,3016741.5,13.15
726,15/01/2008,13,7,38,5,16,14,18,26,23,0,0,0,0,3,1,135424.8,45141.6,67,17,278817.15,4161.45,490,79,143398.5,292.65,4042,559,167338.8,41.4,93241,12826,1911440.5,20.5,171458,23361,2143225,12.5
725,08/01/2008,21,31,11,10,29,14,12,26,33,0,0,0,0,1,0,112826.35,112826.35,58,13,232290,4005,417,57,119470.5,286.5,3645,514,139421.25,38.25,82106,11989,1592856.4,19.4,138548,20115,1787269.2,12.9
724,01/01/2008,18,37,10,13,17,5,21,27,43,0,0,0,0,1,0,77600.2,77600.2,55,9,159764,2904.8,295,41,82172.25,278.55,2689,392,95862.85,35.65,57580,8505,1096899,19.05,103820,14872,1230267,11.85
723,25/12/2007,26,39,9,34,8,37,32,31,21,0,0,0,0,1,0,61602.7,61602.7,25,4,126828.75,5073.15,221,33,65228.15,295.15,1625,232,76131.25,46.85,37881,5933,869368.95,22.95,68464,10604,975612,14.25
722,18/12/2007,23,45,22,42,9,29,28,3,39,0,0,0,0,5,0,62365.75,12473.15,33,1,128399.7,3890.9,234,24,66034.8,282.2,1661,278,77070.4,46.4,40417,6100,881090.6,21.8,77757,11562,987513.9,12.7
721,11/12/2007,38,26,36,20,9,15,44,28,34,0,0,0,0,3,2,53525.4,17841.8,52,7,110198.4,2119.2,166,31,56672.4,341.4,1602,257,66082.5,41.25,33903,5097,756036.9,22.3,61691,9232,848251.25,13.75
720,04/12/2007,18,8,28,29,39,35,13,27,3,0,0,0,0,2,0,51565,25782.5,42,6,106163.4,2527.7,270,45,54594,202.2,1929,310,63657,33,40592,7093,728626.4,17.95,72693,11785,814161.6,11.2
719,27/11/2007,9,12,23,6,32,21,42,28,13,1,0,10000000,10000000,4,0,105652.2,26413.05,82,5,217517.3,2652.65,394,63,111876.3,283.95,3260,409,130563,40.05,71852,9721,1490929,20.75,130841,17814,1674764.8,12.8
718,20/11/2007,15,31,8,3,40,20,19,23,5,0,0,0,0,3,0,85222.05,28407.35,43,9,175457.2,4080.4,326,54,90236.8,276.8,2613,376,105303.9,40.3,60504,8529,1204029.6,19.9,116090,16563,1346644,11.6
717,13/11/2007,18,35,3,30,36,2,39,13,10,0,0,0,0,1,1,72094.05,72094.05,35,8,148429.75,4240.85,242,41,76338.9,315.45,1826,281,89017.5,48.75,44282,6627,1018486,23,85796,12458,1141086.8,13.3
716,06/11/2007,30,18,31,14,40,42,37,25,7,0,0,0,0,2,0,54199.7,27099.85,25,4,111587.5,4463.5,160,33,57384,358.65,1376,230,66942.4,48.65,31203,4804,764473.5,24.5,59615,9551,858456,14.4
715,30/10/2007,18,10,29,27,12,22,17,31,35,0,0,0,0,3,0,53605.8,17868.6,35,1,110365.5,3153.3,215,23,56760,264,2174,324,66198.3,30.45,44201,6769,755837.1,17.1,66282,10522,848409.6,12.8
714,23/10/2007,6,1,38,12,33,27,29,21,42,1,1,30000000,30000000,3,0,308736,102912,184,22,635637.2,3454.55,1066,142,326888.9,306.65,9566,1150,381205.1,39.85,212119,26992,4359045.45,20.55,370420,49507,4889544,13.2
713,16/10/2007,3,4,6,31,37,32,2,16,35,0,0,0,0,7,1,205699.2,29385.6,102,18,423498.9,4151.95,630,76,217791,345.7,5545,785,253961,45.8,133945,18485,2906606.5,21.7,234872,32470,3252977.2,13.85
712,09/10/2007,38,16,34,9,41,44,4,3,35,0,0,0,0,3,0,172517.85,57505.95,75,17,355185,4735.8,526,71,182653.5,347.25,4570,619,213190.5,46.65,107513,14918,2435169.45,22.65,189590,26193,2730096,14.4
711,02/10/2007,13,35,43,26,20,38,32,7,25,0,0,0,0,3,0,127040.85,42346.95,82,9,261555.4,3189.7,492,66,134512.8,273.4,3835,518,156851.5,40.9,84721,10843,1791849.15,21.15,150459,18884,2008627.65,13.35
710,25/09/2007,32,8,2,39,22,10,4,18,34,0,0,0,0,3,1,113497.95,37832.65,48,3,233671.2,4868.15,360,33,120168,333.8,3516,531,140288.4,39.9,78016,11226,1603228.8,20.55,133405,18664,1794297.25,13.45
709,18/09/2007,11,39,23,28,36,19,32,16,31,0,0,0,0,4,0,90617.4,22654.35,52,6,186565.6,3587.8,336,39,95944.8,285.55,3071,370,111937.95,36.45,64316,8267,1279888.4,19.9,107345,13676,1433055.75,13.35
708,11/09/2007,27,36,14,37,42,25,7,13,20,0,0,0,0,1,1,69144,69144,48,7,142356,2965.75,240,36,73212,305.05,2233,298,85412.25,38.25,48784,7004,975680,20,88608,12492,1094308.8,12.35
707,04/09/2007,40,26,30,34,11,10,2,14,19,0,0,0,0,0,0,0,0,37,7,185832.5,5022.5,216,37,64324.8,297.8,1782,293,75022.2,42.1,41859,5641,858109.5,20.5,74881,10503,962220.85,12.85
706,28/08/2007,31,28,9,22,16,18,43,40,32,0,0,0,0,1,0,54907.15,54907.15,41,8,113043.15,2757.15,179,31,58139.2,324.8,1742,257,67850.9,38.95,36753,5505,775488.3,21.1,57218,8562,869713.6,15.2
705,21/08/2007,13,24,37,26,17,12,27,7,6,0,0,0,0,6,0,49305.6,8217.6,34,2,101512.1,2985.65,384,39,52204.8,135.95,1597,219,60925.55,38.15,37447,5603,696514.2,18.6,77742,11914,781307.1,10.05
704,14/08/2007,2,18,19,1,21,28,8,26,31,1,1,6000000,6000000,5,3,66646,13329.2,81,24,137214,1694,359,67,70561.45,196.55,2869,428,82340.3,28.7,55254,7447,942080.7,17.05,86452,11472,1054714.4,12.2
703,07/08/2007,4,33,27,15,14,1,26,28,5,0,0,0,0,2,0,57960.9,28980.45,35,3,119330.75,3409.45,172,16,61369.6,356.8,1502,215,71570.3,47.65,37506,5257,817630.8,21.8,72061,9957,918777.75,12.75
702,31/07/2007,11,15,16,9,3,33,5,36,31,0,0,0,0,5,0,50505.25,10101.05,42,3,103981.5,2475.75,184,20,53479.6,290.65,1941,250,62403.15,32.15,40002,5588,712035.6,17.8,61084,8834,800200.4,13.1
701,24/07/2007,11,23,14,6,17,45,38,33,25,1,0,10000000,10000000,3,0,97675.65,32558.55,58,3,201097.6,3467.2,331,41,103420.95,312.45,2908,346,120682,41.5,64231,7954,1377754.95,21.45,115375,13903,1546025,13.4
700,17/07/2007,16,29,37,13,41,11,42,20,25,0,0,0,0,3,0,68622.6,22874.2,24,4,141282,5886.75,192,36,72662.4,378.45,1744,295,84758.4,48.6,42964,6690,968838.2,22.55,78291,11632,1084330.35,13.85
699,10/07/2007,45,32,3,24,15,29,37,27,9,0,0,0,0,4,1,63800.6,15950.15,31,3,131354.75,4237.25,211,29,67551.65,320.15,1725,299,78832.5,45.7,38511,5557,901157.4,23.4,75794,10607,1008060.2,13.3
698,03/07/2007,41,42,26,20,12,40,15,3,5,0,0,0,0,5,0,56812.5,11362.5,31,5,116967.65,3773.15,207,30,60154.2,290.6,1385,198,70150.25,50.65,33223,4870,802335.45,24.15,64355,9115,897752.25,13.95
697,26/06/2007,10,34,40,30,35,43,27,44,25,0,0,0,0,1,0,52053.7,52053.7,35,9,107170,3062,165,28,55118.25,334.05,1421,260,64300.25,45.25,34007,5240,734551.2,21.6,59034,8914,823524.3,13.95
696,19/06/2007,17,8,43,45,25,12,1,27,6,1,0,25000000,25000000,6,0,224791.5,37465.25,113,11,462808.45,4095.65,803,107,238009.2,296.4,6711,916,277835.4,41.4,152343,21765,3176351.55,20.85,276713,39640,3555762.05,12.85
695,12/06/2007,36,2,25,3,26,1,35,37,8,0,0,0,0,4,0,169993.2,42498.3,85,14,349987.5,4117.5,591,70,179989.05,304.55,4838,672,209969.2,43.4,105866,15445,2397864.9,22.65,198103,28291,2694200.8,13.6
694,05/06/2007,11,6,25,39,44,14,34,15,13,0,0,0,0,3,0,129863.55,43287.85,60,8,267366,4456.1,421,44,137498.6,326.6,3672,481,160466.4,43.7,84126,10064,1833946.8,21.8,148375,17721,2054993.75,13.85
693,29/05/2007,37,44,15,6,16,14,35,4,26,0,0,0,0,3,0,103709.1,34569.7,41,3,213519.8,5207.8,338,53,109816.2,324.9,2673,331,128170.35,47.95,62104,8591,1465654.4,23.6,119455,16003,1642506.25,13.75
692,22/05/2007,20,7,8,5,32,15,41,42,36,0,0,0,0,3,0,83488.8,27829.6,44,9,171888.2,3906.55,272,33,88400,325,2409,324,103105.2,42.8,56949,8095,1178844.3,20.7,94735,13384,1321553.25,13.95
691,15/05/2007,41,14,32,23,31,6,1,21,38,0,0,0,0,3,0,65801.85,21933.95,23,3,135474.6,5890.2,196,24,69668.2,355.45,1683,262,81288.9,48.3,39123,5378,929171.25,23.75,70815,9943,1040980.5,14.7
690,08/05/2007,24,11,28,9,34,33,22,19,20,0,0,0,0,3,0,54753.75,18251.25,31,6,112728.4,3636.4,187,30,57970,310,1595,217,67628,42.4,37510,5230,772706,20.6,68299,9604,867397.3,12.7
689,01/05/2007,23,45,20,27,32,41,8,21,28,0,0,0,0,4,0,49987.2,12496.8,29,2,102915.2,3548.8,162,29,52925.4,326.7,1447,215,61714.55,42.65,32657,4888,705391.2,21.6,58379,9108,791035.45,13.55
688,24/04/2007,20,2,1,44,18,33,13,31,29,0,0,0,0,0,0,0,0,26,3,143248.3,5509.55,179,23,49583,277,1308,188,57879,44.25,30060,4309,661320,22,56721,8085,740209.05,13.05
687,17/04/2007,5,45,40,42,7,4,17,2,29,0,0,0,0,2,0,44177.8,22088.9,23,6,90954.65,3954.55,161,18,46778.55,290.55,1192,172,54593.6,45.8,29916,4482,623748.6,20.85,57776,8721,699089.6,12.1
686,10/04/2007,39,25,17,4,5,34,43,22,23,1,0,2078989.51,2078989.51,0,0,0,0,31,2,138374.7,4463.7,148,22,47900.2,323.65,1183,197,55896.75,47.25,27477,4334,638840.25,23.25,53566,8266,715106.1,13.35
685,03/04/2007,26,44,4,12,35,33,31,1,14,0,0,0,0,1,0,43089.9,43089.9,27,6,88713.9,3285.7,139,18,45626.75,328.25,1261,206,53214.2,42.2,26902,4143,607985.2,22.6,46553,6861,682001.45,14.65
684,27/03/2007,31,7,38,13,4,25,43,35,40,1,1,1089996.31,1089996.31,3,0,46391.55,15463.85,43,5,95511.6,2221.2,167,18,49123.05,294.15,1639,235,57283.05,34.95,33689,5119,655251.05,19.45,53676,8322,735361.2,13.7
683,20/03/2007,37,17,24,30,14,34,10,26,40,1,0,15000000,15000000,4,1,135747.6,33936.9,77,9,279479.2,3629.6,494,57,143729.3,290.95,3971,561,167774.75,42.25,86604,12360,1918278.6,22.15,154962,21466,2146223.7,13.85
682,13/03/2007,10,40,13,41,32,39,3,27,12,0,0,0,0,5,0,129725.5,25945.1,62,10,267080.5,4307.75,417,55,137359.8,329.4,3603,457,160333.5,44.5,83340,11167,1833480,22,152564,20460,2051985.8,13.45
681,06/03/2007,35,17,39,1,33,4,2,45,6,0,0,0,0,1,0,102825.7,102825.7,50,3,211700,4234,335,40,108875,325,2747,298,127048.75,46.25,63232,7605,1451174.4,22.95,120481,15101,1626493.5,13.5
680,27/02/2007,38,43,5,26,3,25,27,42,45,0,0,0,0,2,0,65866.7,32933.35,37,7,135608.7,3665.1,172,22,69737.4,405.45,1963,275,81366.35,41.45,43268,5570,930262,21.5,72459,9395,1043409.6,14.4
679,20/02/2007,6,22,9,38,3,44,11,18,30,0,0,0,0,2,0,55583.4,27791.7,43,10,114435.9,2661.3,231,37,58858.8,254.8,1972,227,68625.6,34.8,41274,5393,784206,19,69562,9358,879959.3,12.65
678,13/02/2007,18,19,39,29,37,28,33,4,32,0,0,0,0,2,0,49476.5,24738.25,36,8,101863.8,2829.55,171,26,52385.85,306.35,1894,314,61081.5,32.25,35861,5278,699289.5,19.5,58557,8575,781735.95,13.35
677,06/02/2007,14,40,43,3,28,36,19,27,12,0,0,0,0,0,0,0,0,36,12,141445.8,3929.05,136,30,48960,360,1410,199,57105,40.5,31241,4715,652936.9,20.9,59032,8829,731996.8,12.4
676,30/01/2007,25,2,1,18,37,6,19,26,45,0,0,0,0,0,0,0,0,30,2,142501.5,4750.05,165,30,49326.75,298.95,1427,190,57579.45,40.35,32047,4599,656963.5,20.5,55186,8016,736733.1,13.35
675,23/01/2007,23,18,28,29,19,38,8,27,24,2,1,6000000,3000000,4,1,65612.6,16403.15,125,16,135087.5,1080.7,293,35,69470.3,237.1,3093,403,81036.6,26.2,53941,7239,925088.15,17.15,86598,11993,1039176,12
674,16/01/2007,32,40,2,34,26,1,21,35,30,0,0,0,0,3,1,55170.6,18390.2,22,3,113587.1,5163.05,152,21,58413.6,384.3,1402,231,68137.2,48.6,32626,4954,778130.1,23.85,57552,8803,871912.8,15.15
673,09/01/2007,22,2,29,20,33,44,16,13,8,0,0,0,0,2,0,46824.8,23412.4,30,4,96403.5,3213.45,186,23,49578.3,266.55,1381,205,57863.9,41.9,30566,4732,661753.9,21.65,59132,8965,742106.6,12.55
672,02/01/2007,35,24,42,45,13,31,26,5,32,1,0,15000000,15000000,6,2,117663,19610.5,60,10,242247,4037.45,369,54,124592.85,337.65,3342,497,145377,43.5,74036,11277,1662108.2,22.45,132515,19268,1861835.75,14.05
671,26/12/2006,32,35,36,17,27,39,23,44,41,0,0,0,0,4,0,70139.2,17534.8,38,3,144403.8,3800.1,214,40,74268.7,347.05,2179,325,86615.25,39.75,47427,6629,991224.3,20.9,78990,11224,1109809.5,14.05
670,19/12/2006,38,24,10,19,7,12,27,18,26,0,0,0,0,2,0,92272.8,46136.4,86,9,189974,2209,390,52,97695,250.5,3440,422,114036,33.15,71254,9266,1303948.2,18.3,118130,15037,1458905.5,12.35
669,12/12/2006,18,37,10,27,6,20,33,25,17,0,0,0,0,3,1,74509.5,24836.5,39,6,153402.6,3933.4,268,32,78885.8,294.35,2322,315,92067.3,39.65,50574,7280,1051939.2,20.8,89198,12838,1177413.6,13.2
668,05/12/2006,39,6,34,4,13,23,32,22,15,0,0,0,0,1,0,65275.95,65275.95,36,7,134391.6,3733.1,168,23,69115.2,411.4,1922,285,80627.9,41.95,42138,5872,920715.3,21.85,73528,10281,1033068.4,14.05
667,28/11/2006,14,41,7,16,23,8,24,21,26,0,0,0,0,3,1,56037.15,18679.05,51,4,115369.65,2262.15,177,27,59330.4,335.2,1775,219,69225,39,37463,5220,790469.3,21.1,68583,9471,888149.85,12.95
666,21/11/2006,11,12,39,24,29,6,36,35,20,0,0,0,0,0,0,0,0,19,2,150869.5,7940.5,151,15,52223.35,345.85,1564,224,60917.8,38.95,35402,5004,695649.3,19.65,58708,8794,780816.4,13.3
665,14/11/2006,36,18,4,2,43,29,9,20,1,1,0,13000000,13000000,12,1,120663,10055.25,85,11,248425.25,2922.65,466,50,127753.9,274.15,3670,498,149002,40.6,81659,10573,1702590.15,20.85,144707,18344,1910132.4,13.2
664,07/11/2006,9,6,30,38,16,7,31,44,34,0,0,0,0,4,1,89777.6,22444.4,50,7,184835,3696.7,252,35,95054.4,377.2,2356,347,110849.8,47.05,57822,7887,1266301.8,21.9,98816,13154,1422950.4,14.4
663,31/10/2006,33,6,25,3,37,43,21,4,29,0,0,0,0,1,0,70225,70225,49,5,144581.85,2950.65,202,23,74356.2,368.1,2346,304,86802,37,48346,6703,991093,20.5,79411,11570,1111754,14
662,24/10/2006,3,31,14,41,32,9,5,16,43,0,0,0,0,2,0,61984,30992,32,2,127614.4,3987.95,197,20,65630.55,333.15,1649,225,76596.05,46.45,38091,5081,874188.45,22.95,65405,8990,981075,15
661,17/10/2006,32,11,45,22,42,33,37,24,41,0,0,0,0,1,0,56348.35,56348.35,49,8,116012.4,2367.6,182,24,59659.6,327.8,1747,237,69617.95,39.85,36793,5241,794728.8,21.6,60901,8879,892199.65,14.65
660,10/10/2006,25,17,21,38,8,31,2,12,3,0,0,0,0,1,0,49052.6,49052.6,34,12,100990.2,2970.3,179,29,51936.85,290.15,1409,264,60587,43,32222,4926,692773,21.5,61931,9038,777234.05,12.55
659,03/10/2006,18,43,24,33,34,23,8,32,25,1,0,10000000,10000000,2,0,101315.5,50657.75,81,8,208591.2,2575.2,331,32,107277.1,324.1,3049,309,125161.45,41.05,66584,7729,1431556,21.5,116195,13528,1603491,13.8
658,26/09/2006,36,3,33,6,38,44,37,15,41,0,0,0,0,1,0,78404.25,78404.25,30,7,161421,5380.7,233,37,83017.9,356.3,2158,253,96894.2,44.9,50414,6510,1106587.3,21.95,84304,11503,1239268.8,14.7
657,19/09/2006,5,34,2,21,43,3,15,17,11,0,0,0,0,0,0,0,0,27,5,185247,6861,188,27,64126.8,341.1,1754,249,74808.1,42.65,39623,5669,855856.8,21.6,77131,10744,956424.4,12.4
656,12/09/2006,2,6,30,9,28,37,32,12,10,0,0,0,0,1,0,53561.75,53561.75,18,3,110274.3,6126.35,197,36,56716.3,287.9,1440,202,66168,45.95,33929,4846,756616.7,22.3,68339,9966,847403.6,12.4
655,05/09/2006,20,17,22,23,15,45,39,12,8,0,0,0,0,1,1,52340.65,52340.65,21,1,107760.45,5131.45,160,31,55416,346.35,1369,192,64685.25,47.25,32760,4944,738738,22.55,62541,9370,828668.25,13.25
654,29/08/2006,39,42,38,11,43,14,15,40,44,1,0,16465447.72,16465447.72,2,0,162324.1,81162.05,76,9,334194.8,4397.3,500,67,171875,343.75,4208,552,200511.2,47.65,102294,13513,2291385.6,22.4,184731,24269,2567760.9,13.9
653,22/08/2006,39,41,44,17,19,22,43,23,29,0,0,0,0,5,0,141031,28206.2,119,18,290360,2440,527,50,149325.45,283.35,4119,553,174233.7,42.3,93530,11731,1992189,21.3,169661,21956,2231042.15,13.15
652,15/08/2006,12,17,41,16,25,40,38,30,13,0,0,0,0,1,0,111179,111179,45,2,228897,5086.6,319,44,117711,369,3026,359,137380.4,45.4,67227,8940,1569750.45,23.35,123057,16302,1759715.1,14.3
651,08/08/2006,27,4,24,35,20,31,29,16,25,0,0,0,0,2,1,76176.3,38088.15,59,7,156833.8,2658.2,328,43,80655.2,245.9,2505,365,94062.75,37.55,52084,7785,1075534.6,20.65,90267,13053,1205064.45,13.35
650,01/08/2006,8,38,42,34,12,44,26,40,37,0,0,0,0,2,0,61313.7,30656.85,31,4,126233.55,4072.05,183,27,64919.25,354.75,1773,272,75707.1,42.7,38923,5669,866036.75,22.25,66837,9543,969136.5,14.5
649,25/07/2006,33,37,27,16,13,45,5,41,18,0,0,0,0,1,0,51886.3,51886.3,24,3,106825.2,4451.05,183,32,54936.6,300.2,1790,280,64082,35.8,37953,6032,732492.9,19.3,60659,9762,821929.45,13.55
648,18/07/2006,16,2,36,45,3,34,42,37,38,0,0,1148576.7,0,1,0,48865.35,48865.35,25,7,100605,4024.2,130,15,51740,398,1043,187,60337.55,57.85,26968,4519,690380.8,25.6,48522,7792,773925.9,15.95
647,11/07/2006,43,2,36,8,42,10,28,40,13,0,0,0,0,0,0,0,0,22,7,144163.8,6552.9,169,34,49905.7,295.3,1318,211,58189.7,44.15,30268,5024,665896,22,57008,9034,746804.8,13.1
646,04/07/2006,13,35,16,44,37,23,27,17,8,1,1,25000000,25000000,8,2,248935.6,31116.95,139,29,512513.85,3687.15,975,157,263591.25,270.35,7831,1062,307366.75,39.25,171174,21839,3517625.7,20.55,304989,39154,3934358.1,12.9
645,27/06/2006,29,22,32,43,8,16,26,27,7,0,0,18999707.15,0,6,0,191929.5,31988.25,106,13,395146.8,3727.8,606,101,203222.1,335.35,5913,905,237111.3,40.1,133338,18692,2706761.4,20.3,238071,32775,3035405.25,12.75
644,20/06/2006,40,19,25,2,11,43,13,1,4,0,0,0,0,1,0,137966.55,137966.55,87,7,284050.65,3264.95,417,50,146075.1,350.3,4107,518,170440.5,41.5,95151,11907,1945837.95,20.45,171500,22010,2186625,12.75
643,13/06/2006,11,3,17,28,14,12,40,8,1,0,0,0,0,4,1,117702.8,29425.7,49,12,242329.5,4945.5,423,57,124636.95,294.65,3453,404,145371.3,42.1,81696,10457,1662513.6,20.35,151971,18886,1861644.75,12.25
642,06/06/2006,16,23,35,26,29,33,20,7,11,0,0,0,0,2,1,94849.3,47424.65,49,6,195277.25,3985.25,338,44,100436.7,297.15,2829,352,117120.6,41.4,62389,7616,1338244.05,21.45,116760,13627,1500366,12.85
641,30/05/2006,43,24,33,26,2,1,20,29,30,0,0,0,0,1,0,65593.1,65593.1,23,2,135044.5,5871.5,151,22,69452.45,459.95,1655,231,81012.25,48.95,38884,5709,925439.2,23.8,74293,10454,1036387.35,13.95
640,23/05/2006,23,34,27,17,40,32,2,3,25,0,0,0,0,2,1,60048,30024,21,6,123628.05,5887.05,201,31,63576.3,316.3,1703,238,74165.65,43.55,38116,5032,848081,22.25,67842,9161,949788,14
639,16/05/2006,3,12,17,23,15,9,29,19,22,0,0,0,0,1,0,52839.8,52839.8,44,10,108787.8,2472.45,285,36,55945.5,196.3,2111,299,65229.9,30.9,43161,6216,746685.3,17.3,78115,11557,835830.5,10.7
638,09/05/2006,44,35,37,26,12,39,4,41,6,0,0,0,0,1,0,43288.4,43288.4,11,4,89123.1,8102.1,108,26,45835.2,424.4,1170,183,53469,45.7,27254,4522,610489.6,22.4,45168,7877,684295.2,15.15
637,02/05/2006,44,30,13,41,25,31,24,19,35,0,0,0,0,0,0,0,0,19,0,131390.7,6915.3,103,24,45479.65,441.55,1029,165,53044.95,51.55,24462,4226,606657.6,24.8,48179,8230,679323.9,14.1
636,25/04/2006,1,9,33,2,24,26,5,13,40,1,1,15000000,15000000,3,2,126772.95,42257.65,56,18,261002,4660.75,471,74,134235,285,3679,567,156541.45,42.55,86564,12232,1791874.8,20.7,154347,21206,2006511,13
635,18/04/2006,4,25,10,16,19,22,8,15,20,0,0,0,0,2,1,119477.2,59738.6,75,12,245981.25,3279.75,470,62,126500.5,269.15,4430,620,147519,33.3,90331,12968,1684673.15,18.65,153100,21659,1890785,12.35
634,11/04/2006,1,10,6,19,9,29,8,3,14,0,0,0,0,15,0,94759.5,6317.3,128,11,195091.2,1524.15,679,87,100322.25,147.75,4440,561,116994,26.35,82017,11479,1336877.1,16.3,133890,18645,1499568,11.2
633,04/04/2006,20,38,27,32,19,45,22,39,15,0,0,0,0,1,1,66666.7,66666.7,17,4,137254.6,8073.8,195,37,70590,362,1868,269,82378.8,44.1,42786,6625,941292,22,76064,12004,1053486.4,13.85
632,28/03/2006,25,15,4,6,20,28,23,8,1,0,0,0,0,4,0,56890,14222.5,42,6,117125.4,2788.7,255,35,60231,236.2,1910,312,70288,36.8,42554,6554,802142.9,18.85,76758,11919,901906.5,11.75
631,21/03/2006,22,23,27,13,39,21,32,35,10,0,0,0,0,1,0,48553.55,48553.55,28,5,99962.8,3570.1,160,36,51408,321.3,1502,255,60004.9,39.95,34449,6005,685535.1,19.9,59598,10640,768814.2,12.9
630,14/03/2006,45,14,4,33,19,20,3,12,34,0,0,0,0,2,0,45193.7,22596.85,31,3,93046.5,3001.5,131,22,47854.3,365.3,1341,225,55852.65,41.65,30249,5153,638253.9,21.1,53962,9404,714996.5,13.25
629,07/03/2006,43,9,1,8,45,20,7,24,30,0,0,0,0,1,0,38561.95,38561.95,30,4,79392,2646.4,146,16,40828.9,279.65,1436,205,47603.4,33.15,29326,4864,543997.3,18.55,48902,8577,611275,12.5
628,28/02/2006,21,25,34,2,18,3,5,17,32,1,0,7000000,7000000,0,0,0,0,29,5,186881.8,6444.2,194,28,64689.3,333.45,1885,307,75494.25,40.05,41341,7228,861959.85,20.85,69177,11621,968478,14
627,21/02/2006,17,33,6,41,27,45,25,1,9,0,0,0,0,2,1,47199.8,23599.9,21,7,97176.45,4627.45,358,69,49976.8,139.6,1246,267,58312.8,46.8,30742,5757,667101.4,21.7,56024,9731,747920.4,13.35
626,14/02/2006,13,5,1,21,11,3,35,37,44,0,0,0,0,2,0,44834.7,22417.35,61,12,92308.25,1513.25,225,33,47475,211,2681,470,55362.65,20.65,41431,6935,633894.3,15.3,57187,9984,709118.8,12.4
625,07/02/2006,5,32,26,4,30,23,28,11,21,0,0,0,0,2,1,41634.7,20817.35,18,3,85718.7,4762.15,173,23,44080.4,254.8,1080,178,51408,47.6,28366,5034,587176.2,20.7,55828,10062,658770.4,11.8
624,31/01/2006,20,14,17,8,3,21,2,38,7,1,1,1032252.97,1032252.97,2,0,43881.4,21940.7,15,5,90344.25,6022.95,178,28,46466.9,261.05,1381,244,54204.25,39.25,32556,5983,620191.8,19.05,60870,10899,693918,11.4
623,24/01/2006,22,23,3,20,37,8,41,21,28,1,0,13000000,13000000,5,0,133845.75,26769.15,81,9,275566.05,3402.05,428,63,141710.8,331.1,3902,524,165249.7,42.35,88876,12753,1888615,21.25,161070,23014,2118070.5,13.15
622,17/01/2006,27,16,28,44,25,37,23,19,22,0,0,0,0,2,0,111769,55884.5,70,14,230111,3287.3,369,49,118338.3,320.7,3398,461,138128.7,40.65,75803,11067,1576702.4,20.8,138195,20159,1768896,12.8
621,10/01/2006,41,26,36,4,2,38,11,19,20,0,0,0,0,0,0,0,0,48,13,249873.6,5205.7,292,42,86490.4,296.2,2241,355,100957.05,45.05,52738,7935,1152325.3,21.85,102912,15337,1291545.6,12.55
620,03/01/2006,12,44,1,40,29,6,22,34,4,0,0,0,0,3,0,62368.8,20789.6,31,1,128406.65,4142.15,255,45,66032.25,258.95,1873,312,77073.95,41.15,42225,6617,880391.25,20.85,74431,11366,986210.75,13.25
